ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage12/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
3401,res/model/collision_wall/collision_wall_collision.x,-22,1.5,-44,0,0,0,1,Collision,n,
3402,res/model/collision_wall/collision_wall_collision.x,22,1.5,-22,0,0,0,1,Collision,n,
3403,res/model/collision_wall/collision_wall_collision.x,-22,1.5,0,0,0,0,1,Collision,n,
3404,res/model/collision_wall/collision_wall_collision.x,22,1.5,22,0,0,0,1,Collision,n,
3405,res/model/collision_wall/collision_wall_collision.x,-22,1.5,44,0,0,0,1,Collision,n,
3406,res/model/cubeWood/cube_wood_collision.x,-36,0,-42,0,0,0,1,Collision,n,
3407,res/model/cubeWood/cube_wood_collision.x,-36,1.8,-42,0,0,0,1,Collision,n,
3408,res/model/cubeWood/cube_wood_collision.x,34,0,-18,0,0,0,1,Collision,n,
3409,res/model/cubeWood/cube_wood_collision.x,34,1.8,-18,0,0,0,1,Collision,n,
3410,res/model/cubeWood/cube_wood_collision.x,-34,0,8,0,0,0,1,Collision,n,
3411,res/model/cubeWood/cube_wood_collision.x,-34,1.8,8,0,0,0,1,Collision,n,
3412,res/model/cubeWood/cube_wood_collision.x,34,0,42,0,0,0,1,Collision,n,
3413,res/model/cubeWood/cube_wood_collision.x,34,1.8,42,0,0,0,1,Collision,n,
8090,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-72,0,0,0,1,Collision,n
8091,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,0,0,90,0,1,Collision,n
8092,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,72,0,0,0,1,Collision,n
