ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse30x60.x,0,0,0,0,0,0,1,Collision,n
2,res/model/stage4/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n
303,res/model/collision_wall/collision_wall_collision.x,-4,1.5,18,0,90,0,1,Collision,n
304,res/model/collision_wall/collision_wall_collision.x,4,1.5,5,0,90,0,1,Collision,n
305,res/model/collision_wall/collision_wall_collision.x,-4,1.5,-10,0,90,0,1,Collision,n
306,res/model/collision_wall/collision_wall_collision.x,4,1.5,-22,0,90,0,1,Collision,n
319,res/model/cubeWoodSmall/cube_wood_small_collision.x,10,0,20,0,0,0,1,Collision,n
320,res/model/cubeWoodSmall/cube_wood_small_collision.x,-10,0,10,0,0,0,1,Collision,n
321,res/model/cubeWoodSmall/cube_wood_small_collision.x,10,0,-5,0,0,0,1,Collision,n
322,res/model/cubeWoodSmall/cube_wood_small_collision.x,-10,0,-18,0,0,0,1,Collision,n
350,res/model/plateLava.x,4,0.02,12,0,0,0,0.75,NonCollision,n
351,res/model/plateLava.x,-5,0.02,-4,0,0,0,0.75,NonCollision,n
352,res/model/plateLava.x,5,0.02,-17,0,0,0,0.75,NonCollision,n

3301,res/model/base/base_rock1_collision.x,10,0,24,0,20,0,0.65,Collision,n
3302,res/model/base/base_rock2_collision.x,0,0,15,0,90,0,0.8,Collision,n
3303,res/model/base/base_rock1_collision.x,-8,0,8,0,160,0,0.55,Collision,n
3304,res/model/base/base_rock2_collision.x,8,0,-2,0,245,0,0.75,Collision,n
3305,res/model/base/base_rock1_collision.x,-10,0,-15,0,315,0,0.6,Collision,n
3311,res/model/collision_wall/collision_wall_collision.x,7,1.5,25,0,0,0,1,Collision,n
3312,res/model/collision_wall/collision_wall_collision.x,-7,1.5,14,0,0,0,1,Collision,n
3313,res/model/collision_wall/collision_wall_collision.x,6,1.5,0,0,90,0,1,Collision,n
3314,res/model/collision_wall/collision_wall_collision.x,-6,1.5,-8,0,90,0,1,Collision,n
3315,res/model/collision_wall/collision_wall_collision.x,7,1.5,-18,0,0,0,1,Collision,n
3321,res/model/cubeWoodSmall/cube_wood_small_collision.x,10,0,18,0,0,0,1,Collision,n
3322,res/model/cubeWoodSmall/cube_wood_small_collision.x,10,0.9,18,0,-25,0,1,Collision,n
3323,res/model/cubeWoodSmall/cube_wood_small_collision.x,-10,0,6,0,15,0,1,Collision,n
3324,res/model/cubeWoodSmall/cube_wood_small_collision.x,-10,0,-7,0,-15,0,1,Collision,n
3325,res/model/cubeWoodSmall/cube_wood_small_collision.x,0,0,-20,0,5,0,1,Collision,n
3326,res/model/collision_wall/collision_wall_tall_collision.x,-10,1.5,-20,0,90,0,1,Collision,n
3327,res/model/collision_wall/collision_wall_tall_collision.x,10,1.5,0,0,90,0,1,Collision,n
3328,res/model/collision_wall/collision_wall_tall_collision.x,-10,1.5,20,0,90,0,1,Collision,n
