ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
1,../ground/stage_visual_ground_world1.x,0,0,0,0,0,0,1,meshmix2
2,stage_ground.x,0,0,0,0,0,0,1,meshmix2
3,../collision_wall/collision_wall.x,0,1.5,-14,0,90,0,1,meshmix2
4,../collision_wall/collision_wall.x,-8,1.5,0,0,0,0,1,meshmix2
5,../collision_wall/collision_wall.x,8,1.5,8,0,0,0,1,meshmix2
6,../collision_wall/collision_wall.x,0,1.5,16,0,90,0,1,meshmix2
19,../cubeWood/cube_wood.x,-3,0,-7,0,0,0,1,normal
20,../cubeWood/cube_wood.x,3,0,-7,0,0,0,1,normal
21,../cubeWood/cube_wood.x,-3,0,0,0,0,0,1,normal
22,../cubeWood/cube_wood.x,3,0,0,0,0,0,1,normal
23,../cubeWood/cube_wood.x,-3,0,7,0,0,0,1,normal
24,../cubeWood/cube_wood.x,3,0,7,0,0,0,1,normal
26,../SkySphere/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal
27,../tree2/lemonTree.x,11,0,21,0,0,0,1,normal
201,../fence.x,-11,0.5,-30,0,0,0,1,normal
202,../fence.x,-3,0.5,-30,0,0,0,1,normal
203,../fence.x,5,0.5,-30,0,0,0,1,normal
204,../fence.x,13,0.5,-30,0,0,0,1,normal
205,../fence.x,-11,0.5,30,0,0,0,1,normal
206,../fence.x,-3,0.5,30,0,0,0,1,normal
207,../fence.x,5,0.5,30,0,0,0,1,normal
208,../fence.x,13,0.5,30,0,0,0,1,normal
209,../fence.x,-15,0.5,-26,0,90,0,1,normal
210,../fence.x,-15,0.5,-18,0,90,0,1,normal
211,../fence.x,-15,0.5,-10,0,90,0,1,normal
212,../fence.x,-15,0.5,-2,0,90,0,1,normal
213,../fence.x,-15,0.5,6,0,90,0,1,normal
214,../fence.x,-15,0.5,14,0,90,0,1,normal
215,../fence.x,-15,0.5,22,0,90,0,1,normal
216,../fence.x,-15,0.5,30,0,90,0,1,normal
217,../fence.x,15,0.5,-26,0,90,0,1,normal
218,../fence.x,15,0.5,-18,0,90,0,1,normal
219,../fence.x,15,0.5,-10,0,90,0,1,normal
220,../fence.x,15,0.5,-2,0,90,0,1,normal
221,../fence.x,15,0.5,6,0,90,0,1,normal
222,../fence.x,15,0.5,14,0,90,0,1,normal
223,../fence.x,15,0.5,22,0,90,0,1,normal
224,../fence.x,15,0.5,30,0,90,0,1,normal

3701,../base/base_rock1.x,-10,0,-24,0,15,0,0.6,normal
3702,../base/base_rock2.x,9,0,-16,0,70,0,0.75,normal
3703,../base/base_rock1.x,-9,0,-2,0,135,0,0.55,normal
3704,../base/base_rock2.x,8,0,11,0,215,0,0.8,normal
3705,../base/base_rock1.x,0,0,25,0,285,0,0.65,normal
3711,../collision_wall/collision_wall.x,-6,1.5,-24,0,90,0,1,meshmix2
3712,../collision_wall/collision_wall.x,6,1.5,-16,0,90,0,1,meshmix2
3713,../collision_wall/collision_wall.x,-5,1.5,-2,0,0,0,1,meshmix2
3714,../collision_wall/collision_wall.x,5,1.5,11,0,0,0,1,meshmix2
3715,../collision_wall/collision_wall.x,-6,1.5,25,0,90,0,1,meshmix2
3721,../cubeWood/cube_wood.x,-10,0,-20,0,0,0,1,normal
3722,../cubeWood/cube_wood.x,-10,1.8,-20,0,25,0,1,normal
3723,../cubeWood/cube_wood.x,9,0,-10,0,-15,0,1,normal
3724,../cubeWood/cube_wood.x,-9,0,5,0,15,0,1,normal
3725,../cubeWood/cube_wood.x,8,0,20,0,0,0,1,normal
3726,../collision_wall/collision_wall_tall.x,-42,1.5,-42,0,0,0,1,meshmix2
3727,../collision_wall/collision_wall_tall.x,0,1.5,0,0,90,0,1,meshmix2
3728,../collision_wall/collision_wall_tall.x,42,1.5,42,0,0,0,1,meshmix2
