ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse30x60.x,0,0,0,0,0,0,1,Collision,n
2,res/model/stage1/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n
10,res/model/collision_wall/collision_wall_collision.x,-7,1.5,-8,0,0,0,1,Collision,n
11,res/model/collision_wall/collision_wall_collision.x,7,1.5,4,0,0,0,1,Collision,n
12,res/model/collision_wall/collision_wall_collision.x,0,1.5,14,0,90,0,1,Collision,n
20,res/model/cubeWood/cube_wood_collision.x,-4,0,-18,0,0,0,1,Collision,n
21,res/model/cubeWood/cube_wood_collision.x,5,0,-5,0,0,0,1,Collision,n
22,res/model/cubeWood/cube_wood_collision.x,-5,0,8,0,0,0,1,Collision,n
23,res/model/cubeWood/cube_wood_collision.x,7,0,19,0,0,0,1,Collision,n
27,res/model/tree2Physics/tree_cylinder_collision.x,10,0,22,0,0,0,1,Collision,n
