ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse30x60.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_1_4/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
12,res/model/collision_wall/collision_wall_collision.x,-12,1.5,-22,0,90,0,1,Collision,y,
60,res/model/collision_wall/collision_wall_collision.x,9,1.5,-26,0,90,0,1,Collision,n,
61,res/model/collision_wall/collision_wall_collision.x,-11,1.5,14,0,0,0,1,Collision,n,
62,res/model/collision_wall/collision_wall_collision.x,11,1.5,-20,0,90,0,1,Collision,n,
30,res/model/collision_moving_platform.x,0,0.6,-16,0,0,0,1.5,Collision,n,
31,res/model/collision_moving_platform.x,-4,1.6,-15,0,0,0,1.5,Collision,n,
32,res/model/collision_moving_platform.x,-8,2.6,-14,0,0,0,1.5,Collision,n,
33,res/model/collision_moving_platform.x,-4,3.6,-11,0,0,0,1.5,Collision,n,
34,res/model/collision_moving_platform.x,0,4.6,-8,0,0,0,1.5,Collision,n,
35,res/model/collision_moving_platform.x,4,5.6,-5,0,0,0,1.5,Collision,n,
36,res/model/collision_moving_platform.x,8,6.6,-2,0,0,0,1.5,Collision,n,
37,res/model/collision_moving_platform.x,8,7.6,2,0,0,0,1.5,Collision,n,
38,res/model/collision_moving_platform.x,4,8.6,5,0,0,0,1.5,Collision,n,
39,res/model/collision_moving_platform.x,0,9.6,8,0,0,0,1.5,Collision,n,
40,res/model/collision_moving_platform.x,-4,10.6,11,0,0,0,1.5,Collision,n,
41,res/model/collision_moving_platform.x,-8,11.6,14,0,0,0,1.5,Collision,n,
42,res/model/collision_moving_platform.x,-4,12.6,17,0,0,0,1.5,Collision,n,
43,res/model/collision_moving_platform.x,0,13.6,20,0,0,0,1.5,Collision,n,
44,res/model/collision_moving_platform.x,0,13.1,24,0,0,0,1.5,Collision,n,
45,res/model/collision_moving_platform.x,13,6.6,2,0,0,0,1.5,Collision,n,
46,res/model/collision_moving_platform.x,13,9.8,9,0,0,0,1.5,Collision,n,
47,res/model/collision_moving_platform.x,13,11.9,16,0,0,0,1.5,Collision,n,
48,res/model/collision_moving_platform.x,0,9.6,2,0,0,0,1.5,Collision,n,
49,res/model/collision_moving_platform.x,0,12.6,28,0,0,0,2,Collision,n,
50,res/model/collision_moving_platform.x,0,5.6,-2,0,0,0,1.5,Collision,y,
3621,res/model/static_platform/static_platform_2x2_collision.x,-14,2,-4,0,0,0,1,Collision,n,
80,res/model/tree2Physics/tree_cylinder_collision.x,-14,0,-28,0,0,0,1,Collision,n,
9001,res/model/attack_trigger/lever_box3_floor.x,0,-0.85,-22,0,0,0,1,Collision,n,
9002,res/model/attack_trigger/lever_box3.x,0,0.15,-22,0,0,0,1,Collision,n,
9003,res/model/attack_trigger/lever_box3_door.x,0,0.15,-22,0,0,0,0.98,Collision,y,
3101,res/model/collision_wall/collision_wall_collision.x,-14.7,1.5,-22,0,90,0,1,Collision,n,
3102,res/model/collision_wall/collision_wall_collision.x,-10.3,1.5,-22,0,90,0,1,Collision,n,
3103,res/model/collision_wall/collision_wall_collision.x,-5.7,1.5,-22,0,90,0,1,Collision,n,
3104,res/model/collision_wall/collision_wall_collision.x,5.7,1.5,-22,0,90,0,1,Collision,n,
3105,res/model/collision_wall/collision_wall_collision.x,10.3,1.5,-22,0,90,0,1,Collision,n,
3106,res/model/collision_wall/collision_wall_collision.x,14.7,1.5,-22,0,90,0,1,Collision,n,
70,res/model/cubeWoodSmall/cube_wood_small_collision.x,12,0,15,0,0,0,1,Collision,n,
71,res/model/cubeWoodSmall/cube_wood_small_collision.x,10,0,26,0,0,0,1,Collision,n,
72,res/model/cubeWoodSmall/cube_wood_small_collision.x,7,0,10,0,0,0,1,Collision,n,
73,res/model/cubeWoodSmall/cube_wood_small_collision.x,-12,0,-20,0,0,0,1,Collision,n,
74,res/model/cubeWoodSmall/cube_wood_small_collision.x,-6,0,18,0,0,0,1,Collision,n,
75,res/model/cubeWoodSmall/cube_wood_small_collision.x,4,0,-24,0,0,0,1,Collision,n,
76,res/model/cubeWoodSmall/cube_wood_small_collision.x,-8,0,22,0,0,0,1,Collision,n,
77,res/model/cubeWoodSmall/cube_wood_small_collision.x,14,0,-18,0,0,0,1,Collision,n,
78,res/model/cubeWoodSmall/cube_wood_small_collision.x,-4,0,-6,0,0,0,1,Collision,n,
79,res/model/cubeWoodSmall/cube_wood_small_collision.x,6,0,8,0,0,0,1,Collision,n,
