ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
1,../ground/stage_visual_ground_world4.x,0,0,0,0,0,0,1,meshmix2
2,stage_ground.x,0,0,0,0,0,0,1,meshmix2
9101,../collision_wall/collision_wall.x,0,0.93,-43,0,90,0,0.65,meshmix2
9102,../collision_wall/collision_wall.x,0,0.93,10,0,90,0,0.65,meshmix2
9103,../collision_wall/collision_wall.x,0,0.93,20,0,90,0,0.65,meshmix2
9104,../collision_wall/collision_wall.x,0,1.07,70,0,90,0,0.75,meshmix2
9111,../collision_wall/collision_wall.x,-4.2,1.5,-72,0,0,0,1,meshmix2
9112,../collision_wall/collision_wall.x,4.2,1.5,-72,0,0,0,1,meshmix2
9113,../collision_wall/collision_wall.x,-3,1.5,-43,0,0,0,1,meshmix2
9114,../collision_wall/collision_wall.x,3,1.5,-43,0,0,0,1,meshmix2
9115,../collision_wall/collision_wall.x,-7,1.5,-29,0,0,0,1,meshmix2
9116,../collision_wall/collision_wall.x,7,1.5,-29,0,0,0,1,meshmix2
9117,../collision_wall/collision_wall.x,-3,1.5,10,0,0,0,1,meshmix2
9118,../collision_wall/collision_wall.x,3,1.5,10,0,0,0,1,meshmix2
9119,../collision_wall/collision_wall.x,-3,1.5,20,0,0,0,1,meshmix2
9120,../collision_wall/collision_wall.x,3,1.5,20,0,0,0,1,meshmix2
9121,../collision_wall/collision_wall.x,-4.2,1.5,54,0,0,0,1,meshmix2
9122,../collision_wall/collision_wall.x,4.2,1.5,54,0,0,0,1,meshmix2
9123,../collision_wall/collision_wall.x,-3.7,1.5,70,0,0,0,1,meshmix2
9124,../collision_wall/collision_wall.x,3.7,1.5,70,0,0,0,1,meshmix2
9201,../collision_wall/collision_wall.x,0,1.5,-72,0,90,0,1,meshmix2
9202,../collision_wall/collision_wall.x,-3.25,1.22,-29,0,90,0,0.85,meshmix2
9203,../collision_wall/collision_wall.x,3.25,1.22,-29,0,90,0,0.85,meshmix2
9204,../collision_wall/collision_wall.x,0,1.5,54,0,90,0,1,meshmix2
5001,../plateLava.x,-16,0.02,-60,0,0,0,1,meshmix2
5002,../plateLava.x,-8,0.02,-60,0,0,0,1,meshmix2
5003,../plateLava.x,0,0.02,-60,0,0,0,1,meshmix2
5004,../plateLava.x,8,0.02,-60,0,0,0,1,meshmix2
5005,../plateLava.x,16,0.02,-60,0,0,0,1,meshmix2
5006,../plateLava.x,-16,0.02,-52,0,0,0,1,meshmix2
5007,../plateLava.x,-8,0.02,-52,0,0,0,1,meshmix2
5008,../plateLava.x,0,0.02,-52,0,0,0,1,meshmix2
5009,../plateLava.x,8,0.02,-52,0,0,0,1,meshmix2
5010,../plateLava.x,16,0.02,-52,0,0,0,1,meshmix2
5011,../plateLava.x,-16,0.02,-12,0,0,0,1,meshmix2
5012,../plateLava.x,-8,0.02,-12,0,0,0,1,meshmix2
5013,../plateLava.x,0,0.02,-12,0,0,0,1,meshmix2
5014,../plateLava.x,8,0.02,-12,0,0,0,1,meshmix2
5015,../plateLava.x,16,0.02,-12,0,0,0,1,meshmix2
5016,../plateLava.x,-16,0.02,-4,0,0,0,1,meshmix2
5017,../plateLava.x,-8,0.02,-4,0,0,0,1,meshmix2
5018,../plateLava.x,0,0.02,-4,0,0,0,1,meshmix2
5019,../plateLava.x,8,0.02,-4,0,0,0,1,meshmix2
5020,../plateLava.x,16,0.02,-4,0,0,0,1,meshmix2
5021,../plateLava.x,-16,0.02,32,0,0,0,1,meshmix2
5022,../plateLava.x,-8,0.02,32,0,0,0,1,meshmix2
5023,../plateLava.x,0,0.02,32,0,0,0,1,meshmix2
5024,../plateLava.x,8,0.02,32,0,0,0,1,meshmix2
5025,../plateLava.x,16,0.02,32,0,0,0,1,meshmix2
5026,../plateLava.x,-16,0.02,40,0,0,0,1,meshmix2
5027,../plateLava.x,-8,0.02,40,0,0,0,1,meshmix2
5028,../plateLava.x,0,0.02,40,0,0,0,1,meshmix2
5029,../plateLava.x,8,0.02,40,0,0,0,1,meshmix2
5030,../plateLava.x,16,0.02,40,0,0,0,1,meshmix2
4115,../SkySphere_night/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal
8000,../fence.x,-56,0.5,-120,0,0,0,1,normal
8001,../fence.x,-56,0.5,120,0,0,0,1,normal
8002,../fence.x,-48,0.5,-120,0,0,0,1,normal
8003,../fence.x,-48,0.5,120,0,0,0,1,normal
8004,../fence.x,-40,0.5,-120,0,0,0,1,normal
8005,../fence.x,-40,0.5,120,0,0,0,1,normal
8006,../fence.x,-32,0.5,-120,0,0,0,1,normal
8007,../fence.x,-32,0.5,120,0,0,0,1,normal
8008,../fence.x,-24,0.5,-120,0,0,0,1,normal
8009,../fence.x,-24,0.5,120,0,0,0,1,normal
8010,../fence.x,-16,0.5,-120,0,0,0,1,normal
8011,../fence.x,-16,0.5,120,0,0,0,1,normal
8012,../fence.x,-8,0.5,-120,0,0,0,1,normal
8013,../fence.x,-8,0.5,120,0,0,0,1,normal
8014,../fence.x,0,0.5,-120,0,0,0,1,normal
8015,../fence.x,0,0.5,120,0,0,0,1,normal
8016,../fence.x,8,0.5,-120,0,0,0,1,normal
8017,../fence.x,8,0.5,120,0,0,0,1,normal
8018,../fence.x,16,0.5,-120,0,0,0,1,normal
8019,../fence.x,16,0.5,120,0,0,0,1,normal
8020,../fence.x,24,0.5,-120,0,0,0,1,normal
8021,../fence.x,24,0.5,120,0,0,0,1,normal
8022,../fence.x,32,0.5,-120,0,0,0,1,normal
8023,../fence.x,32,0.5,120,0,0,0,1,normal
8024,../fence.x,40,0.5,-120,0,0,0,1,normal
8025,../fence.x,40,0.5,120,0,0,0,1,normal
8026,../fence.x,48,0.5,-120,0,0,0,1,normal
8027,../fence.x,48,0.5,120,0,0,0,1,normal
8028,../fence.x,56,0.5,-120,0,0,0,1,normal
8029,../fence.x,56,0.5,120,0,0,0,1,normal
8030,../fence.x,-60,0.5,-116,0,90,0,1,normal
8031,../fence.x,60,0.5,-116,0,90,0,1,normal
8032,../fence.x,-60,0.5,-108,0,90,0,1,normal
8033,../fence.x,60,0.5,-108,0,90,0,1,normal
8034,../fence.x,-60,0.5,-100,0,90,0,1,normal
8035,../fence.x,60,0.5,-100,0,90,0,1,normal
8036,../fence.x,-60,0.5,-92,0,90,0,1,normal
8037,../fence.x,60,0.5,-92,0,90,0,1,normal
8038,../fence.x,-60,0.5,-84,0,90,0,1,normal
8039,../fence.x,60,0.5,-84,0,90,0,1,normal
8040,../fence.x,-60,0.5,-76,0,90,0,1,normal
8041,../fence.x,60,0.5,-76,0,90,0,1,normal
8042,../fence.x,-60,0.5,-68,0,90,0,1,normal
8043,../fence.x,60,0.5,-68,0,90,0,1,normal
8044,../fence.x,-60,0.5,-60,0,90,0,1,normal
8045,../fence.x,60,0.5,-60,0,90,0,1,normal
8046,../fence.x,-60,0.5,-52,0,90,0,1,normal
8047,../fence.x,60,0.5,-52,0,90,0,1,normal
8048,../fence.x,-60,0.5,-44,0,90,0,1,normal
8049,../fence.x,60,0.5,-44,0,90,0,1,normal
8050,../fence.x,-60,0.5,-36,0,90,0,1,normal
8051,../fence.x,60,0.5,-36,0,90,0,1,normal
8052,../fence.x,-60,0.5,-28,0,90,0,1,normal
8053,../fence.x,60,0.5,-28,0,90,0,1,normal
8054,../fence.x,-60,0.5,-20,0,90,0,1,normal
8055,../fence.x,60,0.5,-20,0,90,0,1,normal
8056,../fence.x,-60,0.5,-12,0,90,0,1,normal
8057,../fence.x,60,0.5,-12,0,90,0,1,normal
8058,../fence.x,-60,0.5,-4,0,90,0,1,normal
8059,../fence.x,60,0.5,-4,0,90,0,1,normal
8060,../fence.x,-60,0.5,4,0,90,0,1,normal
8061,../fence.x,60,0.5,4,0,90,0,1,normal
8062,../fence.x,-60,0.5,12,0,90,0,1,normal
8063,../fence.x,60,0.5,12,0,90,0,1,normal
8064,../fence.x,-60,0.5,20,0,90,0,1,normal
8065,../fence.x,60,0.5,20,0,90,0,1,normal
8066,../fence.x,-60,0.5,28,0,90,0,1,normal
8067,../fence.x,60,0.5,28,0,90,0,1,normal
8068,../fence.x,-60,0.5,36,0,90,0,1,normal
