ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x120.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_2_3/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
2701,res/model/collision_wall/collision_wall_collision.x,-32,1.5,18,0,90,0,1,Collision,n,
2702,res/model/collision_wall/collision_wall_collision.x,-8,1.5,18,0,90,0,1,Collision,n,
2703,res/model/collision_wall/collision_wall_collision.x,20,1.5,18,0,90,0,1,Collision,n,
2704,res/model/collision_wall/collision_wall_collision.x,-20,1.5,-18,0,90,0,1,Collision,n,
2705,res/model/collision_wall/collision_wall_collision.x,8,1.5,-18,0,90,0,1,Collision,n,
2706,res/model/collision_wall/collision_wall_collision.x,32,1.5,-18,0,90,0,1,Collision,n,
2707,res/model/cubeWoodSmall/cube_wood_small_collision.x,-36,0,30,0,0,0,1,Collision,n,
2708,res/model/cubeWoodSmall/cube_wood_small_collision.x,-28,0,30,0,0,0,1,Collision,n,
2709,res/model/cubeWoodSmall/cube_wood_small_collision.x,32,0,28,0,0,0,1,Collision,n,
2710,res/model/cubeWoodSmall/cube_wood_small_collision.x,-30,0,0,0,0,0,1,Collision,n,
2711,res/model/cubeWoodSmall/cube_wood_small_collision.x,30,0,0,0,0,0,1,Collision,n,
2712,res/model/cubeWoodSmall/cube_wood_small_collision.x,-30,0,-30,0,0,0,1,Collision,n,
2713,res/model/cubeWoodSmall/cube_wood_small_collision.x,30,0,-30,0,0,0,1,Collision,n,
8060,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-42,0,0,0,1,Collision,n
8061,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,0,0,90,0,1,Collision,n
8062,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,42,0,0,0,1,Collision,n
9401,res/model/collision_wall/collision_wall_collision.x,-36,1.5,12,0,90,0,1,Collision,n,
9402,res/model/collision_wall/collision_wall_collision.x,-28,1.5,12,0,90,0,1,Collision,n,
9403,res/model/collision_wall/collision_wall_collision.x,-20,1.5,12,0,90,0,1,Collision,n,
9404,res/model/collision_wall/collision_wall_collision.x,-12,1.5,12,0,90,0,1,Collision,n,
9405,res/model/collision_wall/collision_wall_collision.x,4,1.5,12,0,90,0,1,Collision,n,
9406,res/model/collision_wall/collision_wall_collision.x,12,1.5,12,0,90,0,1,Collision,n,
9407,res/model/collision_wall/collision_wall_collision.x,20,1.5,12,0,90,0,1,Collision,n,
9408,res/model/collision_wall/collision_wall_collision.x,28,1.5,12,0,90,0,1,Collision,n,
9409,res/model/collision_wall/collision_wall_collision.x,36,1.5,12,0,90,0,1,Collision,n,
9410,res/model/collision_wall/collision_wall_collision.x,-36,1.5,-26,0,90,0,1,Collision,n,
9411,res/model/collision_wall/collision_wall_collision.x,-28,1.5,-26,0,90,0,1,Collision,n,
9412,res/model/collision_wall/collision_wall_collision.x,-20,1.5,-26,0,90,0,1,Collision,n,
9413,res/model/collision_wall/collision_wall_collision.x,-12,1.5,-26,0,90,0,1,Collision,n,
9414,res/model/collision_wall/collision_wall_collision.x,4,1.5,-26,0,90,0,1,Collision,n,
9415,res/model/collision_wall/collision_wall_collision.x,12,1.5,-26,0,90,0,1,Collision,n,
9416,res/model/collision_wall/collision_wall_collision.x,20,1.5,-26,0,90,0,1,Collision,n,
9417,res/model/collision_wall/collision_wall_collision.x,28,1.5,-26,0,90,0,1,Collision,n,
9418,res/model/collision_wall/collision_wall_collision.x,36,1.5,-26,0,90,0,1,Collision,n,
9419,res/model/collision_wall/collision_wall_collision.x,-36,1.5,-2,0,90,0,1,Collision,n,
9420,res/model/collision_wall/collision_wall_collision.x,-28,1.5,-2,0,90,0,1,Collision,n,
9421,res/model/collision_wall/collision_wall_collision.x,-20,1.5,-2,0,90,0,1,Collision,n,
9422,res/model/collision_wall/collision_wall_collision.x,-12,1.5,-2,0,90,0,1,Collision,n,
9423,res/model/collision_wall/collision_wall_collision.x,-4,1.5,-2,0,90,0,1,Collision,n,
9424,res/model/collision_wall/collision_wall_collision.x,12,1.5,-2,0,90,0,1,Collision,n,
9425,res/model/collision_wall/collision_wall_collision.x,20,1.5,-2,0,90,0,1,Collision,n,
9426,res/model/collision_wall/collision_wall_collision.x,28,1.5,-2,0,90,0,1,Collision,n,
9427,res/model/collision_wall/collision_wall_collision.x,36,1.5,-2,0,90,0,1,Collision,n,
9201,res/model/attack_block/attack_wall.x,0,1.5,6,0,0,0,2,Collision,n,
9202,res/model/attack_block/attack_wall.x,0,1.5,-12,0,0,0,2,Collision,n,
9203,res/model/attack_block/attack_wall.x,0,1.5,-22,0,0,0,2,Collision,n,
9301,res/model/attack_block/attack_floor.x,-44,0.6,-19,0,0,0,2,Collision,n,
9302,res/model/attack_block/attack_floor.x,-44,0.6,-14,0,0,0,2,Collision,n,
9303,res/model/attack_block/attack_floor.x,-44,0.6,-9,0,0,0,2,Collision,n,
9431,res/model/collision_wall/collision_wall_collision.x,-4,1.5,6,0,0,0,1,Collision,n,
9432,res/model/collision_wall/collision_wall_collision.x,4,1.5,6,0,0,0,1,Collision,n,
9433,res/model/collision_wall/collision_wall_collision.x,-4,1.5,-12,0,0,0,1,Collision,n,
9434,res/model/collision_wall/collision_wall_collision.x,4,1.5,-12,0,0,0,1,Collision,n,
9435,res/model/collision_wall/collision_wall_collision.x,-4,1.5,-22,0,0,0,1,Collision,n,
9436,res/model/collision_wall/collision_wall_collision.x,4,1.5,-22,0,0,0,1,Collision,n,
9441,res/model/collision_wall/collision_wall_collision.x,-36,1.5,-6,0,90,0,1,Collision,n,
9442,res/model/collision_wall/collision_wall_collision.x,-28,1.5,-6,0,90,0,1,Collision,n,
9443,res/model/collision_wall/collision_wall_collision.x,-20,1.5,-6,0,90,0,1,Collision,n,
9444,res/model/collision_wall/collision_wall_collision.x,-12,1.5,-6,0,90,0,1,Collision,n,
9445,res/model/collision_wall/collision_wall_collision.x,-4,1.5,-6,0,90,0,1,Collision,n,
9446,res/model/collision_wall/collision_wall_collision.x,4,1.5,-6,0,90,0,1,Collision,n,
9447,res/model/collision_wall/collision_wall_collision.x,12,1.5,-6,0,90,0,1,Collision,n,
9448,res/model/collision_wall/collision_wall_collision.x,20,1.5,-6,0,90,0,1,Collision,n,
9449,res/model/collision_wall/collision_wall_collision.x,28,1.5,-6,0,90,0,1,Collision,n,
9450,res/model/collision_wall/collision_wall_collision.x,36,1.5,-6,0,90,0,1,Collision,n,
9501,res/model/cubeGreen/cube_green.x,8,0.5,-6,0,0,0,0.5,Collision,n,
9502,res/model/cubeGreen/cube_green.x,8,0.5,-4,0,0,0,0.5,Collision,n,
9503,res/model/cubeGreen/cube_green.x,8,0.5,-2,0,0,0,0.5,Collision,n,
9504,res/model/cubeGreen/cube_green.x,8,0.5,0,0,0,0,0.5,Collision,n,
9505,res/model/cubeGreen/cube_green.x,6,1.5,-4,0,0,0,0.5,Collision,n,
9506,res/model/cubeGreen/cube_green.x,6,1.5,-2,0,0,0,0.5,Collision,n,
9507,res/model/cubeGreen/cube_green.x,6,1.5,0,0,0,0,0.5,Collision,n,
9508,res/model/cubeGreen/cube_green.x,6,1.5,2,0,0,0,0.5,Collision,n,
9509,res/model/cubeGreen/cube_green.x,4,2.5,-2,0,0,0,0.5,Collision,n,
9510,res/model/cubeGreen/cube_green.x,4,2.5,0,0,0,0,0.5,Collision,n,
9511,res/model/cubeGreen/cube_green.x,4,2.5,2,0,0,0,0.5,Collision,n,
9512,res/model/cubeGreen/cube_green.x,4,2.5,4,0,0,0,0.5,Collision,n,
9001,res/model/collision_wall/collision_wall_collision.x,-4,1.5,12,0,90,0,1,Collision,n,
9002,res/model/collision_wall/collision_wall_collision.x,4,1.5,-2,0,90,0,1,Collision,n,
9003,res/model/collision_wall/collision_wall_collision.x,-4,1.5,-26,0,90,0,1,Collision,n,
