ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage13/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
4101,res/model/collision_wall/collision_wall_collision.x,-34,1.5,-40,0,0,0,1,Collision,n,
4102,res/model/collision_wall/collision_wall_collision.x,-18,1.5,-40,0,0,0,1,Collision,n,
4103,res/model/collision_wall/collision_wall_collision.x,18,1.5,-40,0,0,0,1,Collision,n,
4104,res/model/collision_wall/collision_wall_collision.x,34,1.5,-40,0,0,0,1,Collision,n,
4105,res/model/collision_wall/collision_wall_collision.x,-24,1.5,-4,0,90,0,1,Collision,n,
4106,res/model/collision_wall/collision_wall_collision.x,24,1.5,-4,0,90,0,1,Collision,n,
4107,res/model/collision_wall/collision_wall_collision.x,-34,1.5,36,0,0,0,1,Collision,n,
4108,res/model/collision_wall/collision_wall_collision.x,34,1.5,36,0,0,0,1,Collision,n,
4109,res/model/cubeWoodSmall/cube_wood_small_collision.x,-10,0,-42,0,0,0,1,Collision,n,
4110,res/model/cubeWoodSmall/cube_wood_small_collision.x,10,0,-42,0,0,0,1,Collision,n,
4111,res/model/cubeWoodSmall/cube_wood_small_collision.x,-32,0,-12,0,0,0,1,Collision,n,
4112,res/model/cubeWoodSmall/cube_wood_small_collision.x,32,0,-12,0,0,0,1,Collision,n,
4113,res/model/cubeWoodSmall/cube_wood_small_collision.x,-30,0,34,0,0,0,1,Collision,n,
4114,res/model/cubeWoodSmall/cube_wood_small_collision.x,30,0,34,0,0,0,1,Collision,n,
8090,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-72,0,0,0,1,Collision,n
8091,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,0,0,90,0,1,Collision,n
8092,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,72,0,0,0,1,Collision,n
