ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
1,../ground/stage_visual_ground_world4.x,0,0,0,0,0,0,1,meshmix2
2,stage_ground.x,0,0,0,0,0,0,1,meshmix2
4101,../collision_wall/collision_wall.x,-34,1.5,-40,0,0,0,1,meshmix2
4102,../collision_wall/collision_wall.x,-18,1.5,-40,0,0,0,1,meshmix2
4103,../collision_wall/collision_wall.x,18,1.5,-40,0,0,0,1,meshmix2
4104,../collision_wall/collision_wall.x,34,1.5,-40,0,0,0,1,meshmix2
4105,../collision_wall/collision_wall.x,-24,1.5,-4,0,90,0,1,meshmix2
4106,../collision_wall/collision_wall.x,24,1.5,-4,0,90,0,1,meshmix2
4107,../collision_wall/collision_wall.x,-34,1.5,36,0,0,0,1,meshmix2
4108,../collision_wall/collision_wall.x,34,1.5,36,0,0,0,1,meshmix2
4109,../cubeWoodSmall/cube_wood_small.x,-10,0,-42,0,0,0,1,normal
4110,../cubeWoodSmall/cube_wood_small.x,10,0,-42,0,0,0,1,normal
4111,../cubeWoodSmall/cube_wood_small.x,-32,0,-12,0,0,0,1,normal
4112,../cubeWoodSmall/cube_wood_small.x,32,0,-12,0,0,0,1,normal
4113,../cubeWoodSmall/cube_wood_small.x,-30,0,34,0,0,0,1,normal
4114,../cubeWoodSmall/cube_wood_small.x,30,0,34,0,0,0,1,normal
4115,../SkySphere_night/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal
8000,../fence.x,-56,0.5,-120,0,0,0,1,normal
8001,../fence.x,-56,0.5,120,0,0,0,1,normal
8002,../fence.x,-48,0.5,-120,0,0,0,1,normal
8003,../fence.x,-48,0.5,120,0,0,0,1,normal
8004,../fence.x,-40,0.5,-120,0,0,0,1,normal
8005,../fence.x,-40,0.5,120,0,0,0,1,normal
8006,../fence.x,-32,0.5,-120,0,0,0,1,normal
8007,../fence.x,-32,0.5,120,0,0,0,1,normal
8008,../fence.x,-24,0.5,-120,0,0,0,1,normal
8009,../fence.x,-24,0.5,120,0,0,0,1,normal
8010,../fence.x,-16,0.5,-120,0,0,0,1,normal
8011,../fence.x,-16,0.5,120,0,0,0,1,normal
8012,../fence.x,-8,0.5,-120,0,0,0,1,normal
8013,../fence.x,-8,0.5,120,0,0,0,1,normal
8014,../fence.x,0,0.5,-120,0,0,0,1,normal
8015,../fence.x,0,0.5,120,0,0,0,1,normal
8016,../fence.x,8,0.5,-120,0,0,0,1,normal
8017,../fence.x,8,0.5,120,0,0,0,1,normal
8018,../fence.x,16,0.5,-120,0,0,0,1,normal
8019,../fence.x,16,0.5,120,0,0,0,1,normal
8020,../fence.x,24,0.5,-120,0,0,0,1,normal
8021,../fence.x,24,0.5,120,0,0,0,1,normal
8022,../fence.x,32,0.5,-120,0,0,0,1,normal
8023,../fence.x,32,0.5,120,0,0,0,1,normal
8024,../fence.x,40,0.5,-120,0,0,0,1,normal
8025,../fence.x,40,0.5,120,0,0,0,1,normal
8026,../fence.x,48,0.5,-120,0,0,0,1,normal
8027,../fence.x,48,0.5,120,0,0,0,1,normal
8028,../fence.x,56,0.5,-120,0,0,0,1,normal
8029,../fence.x,56,0.5,120,0,0,0,1,normal
8030,../fence.x,-60,0.5,-116,0,90,0,1,normal
8031,../fence.x,60,0.5,-116,0,90,0,1,normal
8032,../fence.x,-60,0.5,-108,0,90,0,1,normal
8033,../fence.x,60,0.5,-108,0,90,0,1,normal
8034,../fence.x,-60,0.5,-100,0,90,0,1,normal
8035,../fence.x,60,0.5,-100,0,90,0,1,normal
8036,../fence.x,-60,0.5,-92,0,90,0,1,normal
8037,../fence.x,60,0.5,-92,0,90,0,1,normal
8038,../fence.x,-60,0.5,-84,0,90,0,1,normal
8039,../fence.x,60,0.5,-84,0,90,0,1,normal
8040,../fence.x,-60,0.5,-76,0,90,0,1,normal
8041,../fence.x,60,0.5,-76,0,90,0,1,normal
8042,../fence.x,-60,0.5,-68,0,90,0,1,normal
8043,../fence.x,60,0.5,-68,0,90,0,1,normal
8044,../fence.x,-60,0.5,-60,0,90,0,1,normal
8045,../fence.x,60,0.5,-60,0,90,0,1,normal
8046,../fence.x,-60,0.5,-52,0,90,0,1,normal
8047,../fence.x,60,0.5,-52,0,90,0,1,normal
8048,../fence.x,-60,0.5,-44,0,90,0,1,normal
8049,../fence.x,60,0.5,-44,0,90,0,1,normal
8050,../fence.x,-60,0.5,-36,0,90,0,1,normal
8051,../fence.x,60,0.5,-36,0,90,0,1,normal
8052,../fence.x,-60,0.5,-28,0,90,0,1,normal
8053,../fence.x,60,0.5,-28,0,90,0,1,normal
8054,../fence.x,-60,0.5,-20,0,90,0,1,normal
8055,../fence.x,60,0.5,-20,0,90,0,1,normal
8056,../fence.x,-60,0.5,-12,0,90,0,1,normal
8057,../fence.x,60,0.5,-12,0,90,0,1,normal
8058,../fence.x,-60,0.5,-4,0,90,0,1,normal
8059,../fence.x,60,0.5,-4,0,90,0,1,normal
8060,../fence.x,-60,0.5,4,0,90,0,1,normal
8061,../fence.x,60,0.5,4,0,90,0,1,normal
8062,../fence.x,-60,0.5,12,0,90,0,1,normal
8063,../fence.x,60,0.5,12,0,90,0,1,normal
8064,../fence.x,-60,0.5,20,0,90,0,1,normal
8065,../fence.x,60,0.5,20,0,90,0,1,normal
8066,../fence.x,-60,0.5,28,0,90,0,1,normal
8067,../fence.x,60,0.5,28,0,90,0,1,normal
8068,../fence.x,-60,0.5,36,0,90,0,1,normal
8069,../fence.x,60,0.5,36,0,90,0,1,normal
8070,../fence.x,-60,0.5,44,0,90,0,1,normal
8071,../fence.x,60,0.5,44,0,90,0,1,normal
8072,../fence.x,-60,0.5,52,0,90,0,1,normal
8073,../fence.x,60,0.5,52,0,90,0,1,normal
8074,../fence.x,-60,0.5,60,0,90,0,1,normal
8075,../fence.x,60,0.5,60,0,90,0,1,normal
8076,../fence.x,-60,0.5,68,0,90,0,1,normal
8077,../fence.x,60,0.5,68,0,90,0,1,normal
8078,../fence.x,-60,0.5,76,0,90,0,1,normal
8079,../fence.x,60,0.5,76,0,90,0,1,normal
8080,../fence.x,-60,0.5,84,0,90,0,1,normal
8081,../fence.x,60,0.5,84,0,90,0,1,normal
8082,../fence.x,-60,0.5,92,0,90,0,1,normal
8083,../fence.x,60,0.5,92,0,90,0,1,normal
8084,../fence.x,-60,0.5,100,0,90,0,1,normal
8085,../fence.x,60,0.5,100,0,90,0,1,normal
8086,../fence.x,-60,0.5,108,0,90,0,1,normal
8087,../fence.x,60,0.5,108,0,90,0,1,normal
8088,../fence.x,-60,0.5,116,0,90,0,1,normal
8089,../fence.x,60,0.5,116,0,90,0,1,normal
8090,../collision_wall/collision_wall_tall.x,-42,1.5,-72,0,0,0,1,meshmix2
8091,../collision_wall/collision_wall_tall.x,0,1.5,0,0,90,0,1,meshmix2
8092,../collision_wall/collision_wall_tall.x,42,1.5,72,0,0,0,1,meshmix2
