ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse.x,0,0,0,0,0,0,1,Collision,n
2,res/model/plateField.x,0,0.01,0,0,0,0,1,Collision,n
103,res/model/collision_wall.x,-10,1.5,-7,0,1.5708,0,1,Collision,n
104,res/model/collision_wall.x,-10,1.51,7,0,1.5708,0,1,Collision,n
105,res/model/collision_wall.x,-2,1.52,-8,0,0,0,1,Collision,n
106,res/model/collision_wall.x,2,1.53,8,0,0,0,1,Collision,n
107,res/model/collision_wall.x,8,1.54,-6,0,1.5708,0,1,Collision,n
108,res/model/collision_wall.x,8,1.55,6,0,1.5708,0,1,Collision,n
109,res/model/collision_wall.x,12,1.56,-1,0,0,0,1,Collision,n
110,res/model/collision_wall.x,-4,1.57,12,0,0,0,1,Collision,n
113,res/model/collision_moving_platform.x,-3,0.82,-4,0,0,0,1,Collision,y
114,res/model/collision_moving_platform.x,1,0.83,3,0,0,0,1,Collision,y
119,res/model/cube_white.x,-13,1,3,0,0,0,1,Collision,n
120,res/model/cube_white.x,-8,1.01,-3,0,0,0,1,Collision,n
121,res/model/cube_white.x,-1,1.02,5,0,0,0,1,Collision,n
122,res/model/cube_white.x,4,1.03,-5,0,0,0,1,Collision,n
123,res/model/cube_white.x,9,1.04,5,0,0,0,1,Collision,n
124,res/model/cube_white.x,13,1.05,-3,0,0,0,1,Collision,n
