ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
2,../plateField256x512.x,0,0,0,0,0,0,1,normal
903,../collision_wall/collision_wall.x,-13.5,1.5,16,0,0,0,1,normal
904,../collision_wall/collision_wall.x,13.5,1.51,12,0,0,0,1,normal
905,../collision_wall/collision_wall.x,-6,1.52,1.0,0,90,0,1,normal
906,../collision_wall/collision_wall.x,6,1.53,-1.0,0,90,0,1,normal
907,../collision_wall/collision_wall.x,-11.5,1.54,-10,0,0,0,1,normal
908,../collision_wall/collision_wall.x,11.5,1.55,-14,0,0,0,1,normal
909,../collision_wall/collision_wall.x,-1.5,1.56,20,0,90,0,1,normal
910,../collision_wall/collision_wall.x,2.5,1.57,-20,0,0,0,1,normal
913,../collision_moving_platform/collision_moving_platform.x,-0.5,0.82,0,0,0,0,1,meshmix2
914,../collision_moving_platform/collision_moving_platform.x,0.5,0.83,0,0,0,0,1,meshmix2
919,../cubeWood/cube_wood.x,-14.5,0,20,0,0,0,1,normal
920,../cubeWood/cube_wood.x,-5,0.01,19.0,0,0,0,1,normal
921,../cubeWood/cube_wood.x,0.5,0.02,10,0,0,0,1,normal
922,../cubeWood/cube_wood.x,2.5,0.03,-10,0,0,0,1,normal
923,../cubeWood/cube_wood.x,7,0.04,-19.0,0,0,0,1,normal
924,../cubeWood/cube_wood.x,14.5,0.05,-20,0,0,0,1,normal
926,..\SkySphere\SkySphere.blend.x, 0,0.01,0, 0, 0, 0, 1, normal
201,../fence.x,-56,0.5,-120,0,0,0,1,normal
202,../fence.x,-48,0.5,-120,0,0,0,1,normal
203,../fence.x,-40,0.5,-120,0,0,0,1,normal
204,../fence.x,-32,0.5,-120,0,0,0,1,normal
205,../fence.x,-24,0.5,-120,0,0,0,1,normal
206,../fence.x,-16,0.5,-120,0,0,0,1,normal
207,../fence.x,-8,0.5,-120,0,0,0,1,normal
208,../fence.x,0,0.5,-120,0,0,0,1,normal
209,../fence.x,8,0.5,-120,0,0,0,1,normal
210,../fence.x,16,0.5,-120,0,0,0,1,normal
211,../fence.x,24,0.5,-120,0,0,0,1,normal
212,../fence.x,32,0.5,-120,0,0,0,1,normal
213,../fence.x,40,0.5,-120,0,0,0,1,normal
214,../fence.x,48,0.5,-120,0,0,0,1,normal
215,../fence.x,56,0.5,-120,0,0,0,1,normal
216,../fence.x,-56,0.5,120,0,0,0,1,normal
217,../fence.x,-48,0.5,120,0,0,0,1,normal
218,../fence.x,-40,0.5,120,0,0,0,1,normal
219,../fence.x,-32,0.5,120,0,0,0,1,normal
220,../fence.x,-24,0.5,120,0,0,0,1,normal
221,../fence.x,-16,0.5,120,0,0,0,1,normal
222,../fence.x,-8,0.5,120,0,0,0,1,normal
223,../fence.x,0,0.5,120,0,0,0,1,normal
224,../fence.x,8,0.5,120,0,0,0,1,normal
225,../fence.x,16,0.5,120,0,0,0,1,normal
226,../fence.x,24,0.5,120,0,0,0,1,normal
227,../fence.x,32,0.5,120,0,0,0,1,normal
228,../fence.x,40,0.5,120,0,0,0,1,normal
229,../fence.x,48,0.5,120,0,0,0,1,normal
230,../fence.x,56,0.5,120,0,0,0,1,normal
231,../fence.x,-60,0.5,-116,0,90,0,1,normal
232,../fence.x,-60,0.5,-108,0,90,0,1,normal
233,../fence.x,-60,0.5,-100,0,90,0,1,normal
234,../fence.x,-60,0.5,-92,0,90,0,1,normal
235,../fence.x,-60,0.5,-84,0,90,0,1,normal
236,../fence.x,-60,0.5,-76,0,90,0,1,normal
237,../fence.x,-60,0.5,-68,0,90,0,1,normal
238,../fence.x,-60,0.5,-60,0,90,0,1,normal
239,../fence.x,-60,0.5,-52,0,90,0,1,normal
240,../fence.x,-60,0.5,-44,0,90,0,1,normal
241,../fence.x,-60,0.5,-36,0,90,0,1,normal
242,../fence.x,-60,0.5,-28,0,90,0,1,normal
243,../fence.x,-60,0.5,-20,0,90,0,1,normal
244,../fence.x,-60,0.5,-12,0,90,0,1,normal
245,../fence.x,-60,0.5,-4,0,90,0,1,normal
246,../fence.x,-60,0.5,4,0,90,0,1,normal
247,../fence.x,-60,0.5,12,0,90,0,1,normal
248,../fence.x,-60,0.5,20,0,90,0,1,normal
249,../fence.x,-60,0.5,28,0,90,0,1,normal
250,../fence.x,-60,0.5,36,0,90,0,1,normal
251,../fence.x,-60,0.5,44,0,90,0,1,normal
252,../fence.x,-60,0.5,52,0,90,0,1,normal
253,../fence.x,-60,0.5,60,0,90,0,1,normal
254,../fence.x,-60,0.5,68,0,90,0,1,normal
255,../fence.x,-60,0.5,76,0,90,0,1,normal
256,../fence.x,-60,0.5,84,0,90,0,1,normal
257,../fence.x,-60,0.5,92,0,90,0,1,normal
258,../fence.x,-60,0.5,100,0,90,0,1,normal
259,../fence.x,-60,0.5,108,0,90,0,1,normal
260,../fence.x,-60,0.5,116,0,90,0,1,normal
261,../fence.x,60,0.5,-116,0,90,0,1,normal
262,../fence.x,60,0.5,-108,0,90,0,1,normal
263,../fence.x,60,0.5,-100,0,90,0,1,normal
264,../fence.x,60,0.5,-92,0,90,0,1,normal
265,../fence.x,60,0.5,-84,0,90,0,1,normal
266,../fence.x,60,0.5,-76,0,90,0,1,normal
267,../fence.x,60,0.5,-68,0,90,0,1,normal
268,../fence.x,60,0.5,-60,0,90,0,1,normal
269,../fence.x,60,0.5,-52,0,90,0,1,normal
270,../fence.x,60,0.5,-44,0,90,0,1,normal
271,../fence.x,60,0.5,-36,0,90,0,1,normal
272,../fence.x,60,0.5,-28,0,90,0,1,normal
273,../fence.x,60,0.5,-20,0,90,0,1,normal
274,../fence.x,60,0.5,-12,0,90,0,1,normal
275,../fence.x,60,0.5,-4,0,90,0,1,normal
276,../fence.x,60,0.5,4,0,90,0,1,normal
277,../fence.x,60,0.5,12,0,90,0,1,normal
278,../fence.x,60,0.5,20,0,90,0,1,normal
279,../fence.x,60,0.5,28,0,90,0,1,normal
280,../fence.x,60,0.5,36,0,90,0,1,normal
281,../fence.x,60,0.5,44,0,90,0,1,normal
282,../fence.x,60,0.5,52,0,90,0,1,normal
283,../fence.x,60,0.5,60,0,90,0,1,normal
284,../fence.x,60,0.5,68,0,90,0,1,normal
285,../fence.x,60,0.5,76,0,90,0,1,normal
286,../fence.x,60,0.5,84,0,90,0,1,normal
287,../fence.x,60,0.5,92,0,90,0,1,normal
288,../fence.x,60,0.5,100,0,90,0,1,normal
289,../fence.x,60,0.5,108,0,90,0,1,normal
290,../fence.x,60,0.5,116,0,90,0,1,normal
