ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage9/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
3101,res/model/collision_wall/collision_wall_collision.x,-24,1.5,-10,0,0,0,1,Collision,n,
3102,res/model/collision_wall/collision_wall_collision.x,24,1.5,-10,0,0,0,1,Collision,n,
3103,res/model/collision_wall/collision_wall_collision.x,-24,1.5,16,0,0,0,1,Collision,n,
3104,res/model/collision_wall/collision_wall_collision.x,24,1.5,16,0,0,0,1,Collision,n,
3105,res/model/collision_wall/collision_wall_collision.x,0,1.5,-48,0,90,0,1,Collision,n,
3106,res/model/collision_wall/collision_wall_collision.x,0,1.5,48,0,90,0,1,Collision,n,
3107,res/model/cubeWoodSmall/cube_wood_small_collision.x,-12,0,-36,0,0,0,1,Collision,n,
3108,res/model/cubeWoodSmall/cube_wood_small_collision.x,12,0,-36,0,0,0,1,Collision,n,
3109,res/model/cubeWoodSmall/cube_wood_small_collision.x,-12,0,0,0,0,0,1,Collision,n,
3110,res/model/cubeWoodSmall/cube_wood_small_collision.x,12,0,0,0,0,0,1,Collision,n,
3111,res/model/cubeWoodSmall/cube_wood_small_collision.x,-12,0,36,0,0,0,1,Collision,n,
3112,res/model/cubeWoodSmall/cube_wood_small_collision.x,12,0,36,0,0,0,1,Collision,n,
8090,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-72,0,0,0,1,Collision,n
8091,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,0,0,90,0,1,Collision,n
8092,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,72,0,0,0,1,Collision,n
