ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage16/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
4401,res/model/collision_wall/collision_wall_collision.x,-28,1.5,-54,0,0,0,1,Collision,n,
4402,res/model/collision_wall/collision_wall_collision.x,4,1.5,-54,0,0,0,1,Collision,n,
4403,res/model/collision_wall/collision_wall_collision.x,28,1.5,-26,0,0,0,1,Collision,n,
4404,res/model/collision_wall/collision_wall_collision.x,-4,1.5,-26,0,0,0,1,Collision,n,
4405,res/model/collision_wall/collision_wall_collision.x,-28,1.5,2,0,0,0,1,Collision,n,
4406,res/model/collision_wall/collision_wall_collision.x,4,1.5,2,0,0,0,1,Collision,n,
4407,res/model/collision_wall/collision_wall_collision.x,28,1.5,30,0,0,0,1,Collision,n,
4408,res/model/collision_wall/collision_wall_collision.x,-4,1.5,30,0,0,0,1,Collision,n,
4409,res/model/collision_wall/collision_wall_collision.x,-28,1.5,58,0,0,0,1,Collision,n,
4410,res/model/collision_wall/collision_wall_collision.x,4,1.5,58,0,0,0,1,Collision,n,
4411,res/model/cubeWood/cube_wood_collision.x,-40,0,-62,0,0,0,1,Collision,n,
4412,res/model/cubeWood/cube_wood_collision.x,-32,0,-62,0,0,0,1,Collision,n,
4413,res/model/cubeWood/cube_wood_collision.x,36,0,-42,0,0,0,1,Collision,n,
4414,res/model/cubeWood/cube_wood_collision.x,44,0,-42,0,0,0,1,Collision,n,
4415,res/model/cubeWood/cube_wood_collision.x,-40,0,-12,0,0,0,1,Collision,n,
4416,res/model/cubeWood/cube_wood_collision.x,-32,0,-12,0,0,0,1,Collision,n,
4417,res/model/cubeWood/cube_wood_collision.x,36,0,18,0,0,0,1,Collision,n,
4418,res/model/cubeWood/cube_wood_collision.x,44,0,18,0,0,0,1,Collision,n,
4419,res/model/cubeWood/cube_wood_collision.x,-40,0,50,0,0,0,1,Collision,n,
4420,res/model/cubeWood/cube_wood_collision.x,-32,0,50,0,0,0,1,Collision,n,
8090,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-72,0,0,0,1,Collision,n
8091,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,0,0,90,0,1,Collision,n
8092,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,72,0,0,0,1,Collision,n
