ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse30x60.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_1_3/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
3601,res/model/static_platform/static_platform_2x2_collision.x,0,0,26,0,0,0,1,Collision,n,
3621,res/model/static_platform/static_platform_1x1_collision.x,4,0,25,0,0,0,1,Collision,n,
3602,res/model/static_platform/static_platform_2x2_collision.x,10,0,24,0,0,0,1,Collision,n,
3603,res/model/static_platform/static_platform_2x2_collision.x,10,0,18,0,0,0,1,Collision,n,
3604,res/model/static_platform/static_platform_2x2_collision.x,10,0,12,0,0,0,1,Collision,n,
3605,res/model/static_platform/static_platform_2x2_collision.x,10,0,-2,0,0,0,1,Collision,n,
3606,res/model/static_platform/static_platform_1x1_collision.x,4,0,-6,0,0,0,1,Collision,n,
3607,res/model/static_platform/static_platform_1x1_collision.x,-4,0,-8,0,0,0,1,Collision,n,
3608,res/model/static_platform/static_platform_2x2_collision.x,-10,0,-10,0,0,0,1,Collision,n,
3609,res/model/static_platform/static_platform_2x2_collision.x,-10,0,-26,0,0,0,1,Collision,n,
3610,res/model/static_platform/static_platform_1x1_collision.x,-4,0,-24,0,0,0,1,Collision,n,
3611,res/model/static_platform/static_platform_2x2_collision.x,0,0,-26,0,0,0,1,Collision,n,
3612,res/model/static_platform/static_platform_1x1_collision.x,-10,0,-4,0,0,0,1,Collision,n,
3613,res/model/static_platform/static_platform_1x1_collision.x,-10,0,2,0,0,0,1,Collision,n,
3614,res/model/static_platform/static_platform_1x1_collision.x,-10,0,8,0,0,0,1,Collision,n,
3615,res/model/static_platform/static_platform_1x1_collision.x,-10,0,14,0,0,0,1,Collision,n,
3616,res/model/static_platform/static_platform_1x1_collision.x,-10,0,20,0,0,0,1,Collision,n,
3617,res/model/static_platform/static_platform_1x1_collision.x,10,0,-8,0,0,0,1,Collision,n,
3618,res/model/static_platform/static_platform_1x1_collision.x,10,0,-14,0,0,0,1,Collision,n,
3619,res/model/static_platform/static_platform_1x1_collision.x,10,0,-20,0,0,0,1,Collision,n,
3620,res/model/static_platform/static_platform_1x1_collision.x,14,3.4,-16,0,0,0,1,Collision,n,
3511,res/model/collision_moving_platform.x,0,0.4,-7,0,0,0,2,Collision,y,
9102,res/model/attack_trigger/lever_box3_floor.x,10,-0.3,6,0,0,0,1,Collision,n,
9103,res/model/attack_trigger/lever_box3.x,10,0.7,6,0,0,0,1,Collision,n,
9104,res/model/attack_trigger/lever_box3_door.x,10,0.7,6,0,0,0,0.98,Collision,y,
9112,res/model/attack_trigger/lever_box3_floor14.x,-10,-0.3,-18,0,0,0,1,Collision,n,
9113,res/model/attack_trigger/lever_box3.x,-10,0.7,-18,0,0,0,1,Collision,n,
9114,res/model/attack_trigger/lever_box3_door.x,-10,0.7,-18,0,0,0,0.98,Collision,y,
3801,res/model/tree2Physics/tree_cylinder_collision.x,-10,0,8,0,0,0,1,Collision,n,
