ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse30x60.x,0,0,0,0,0,0,1,Collision,n
2,res/model/stage18/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n
103,res/model/collision_wall/collision_wall_collision.x,-4,1.5,10,0,90,0,1,Collision,n
104,res/model/collision_wall/collision_wall_collision.x,4,1.5,-10,0,90,0,1,Collision,n
105,res/model/collision_wall/collision_wall_collision.x,-1,1.5,18,0,0,0,1,Collision,n
106,res/model/collision_wall/collision_wall_collision.x,1,1.5,-18,0,0,0,1,Collision,n
119,res/model/cubeWood/cube_wood_collision.x,-8,0,15,0,0,0,1,Collision,n
120,res/model/cubeWood/cube_wood_collision.x,0,0,15,0,0,0,1,Collision,n
121,res/model/cubeWood/cube_wood_collision.x,8,0,15,0,0,0,1,Collision,n
122,res/model/cubeWood/cube_wood_collision.x,-8,0,-15,0,0,0,1,Collision,n
123,res/model/cubeWood/cube_wood_collision.x,0,0,-15,0,0,0,1,Collision,n
124,res/model/cubeWood/cube_wood_collision.x,8,0,-15,0,0,0,1,Collision,n

3801,res/model/base/base_rock1_collision.x,-11,0,22,0,30,0,0.65,Collision,n
3802,res/model/base/base_rock2_collision.x,-6,0,8,0,95,0,0.8,Collision,n
3803,res/model/base/base_rock1_collision.x,3,0,1,0,170,0,0.55,Collision,n
3804,res/model/base/base_rock2_collision.x,9,0,-8,0,250,0,0.7,Collision,n
3805,res/model/base/base_rock1_collision.x,0,0,-24,0,330,0,0.6,Collision,n
3811,res/model/collision_wall/collision_wall_collision.x,-9,1.5,22,0,90,0,1,Collision,n
3812,res/model/collision_wall/collision_wall_collision.x,-5,1.5,6,0,0,0,1,Collision,n
3813,res/model/collision_wall/collision_wall_collision.x,7,1.5,1,0,90,0,1,Collision,n
3814,res/model/collision_wall/collision_wall_collision.x,-7,1.5,-8,0,0,0,1,Collision,n
3815,res/model/collision_wall/collision_wall_collision.x,4,1.5,-24,0,90,0,1,Collision,n
3821,res/model/cubeWood/cube_wood_collision.x,-11,0,18,0,0,0,1,Collision,n
3822,res/model/cubeWood/cube_wood_collision.x,-11,1.8,18,0,30,0,1,Collision,n
3823,res/model/cubeWood/cube_wood_collision.x,-4,0,2,0,15,0,1,Collision,n
3824,res/model/cubeWood/cube_wood_collision.x,5,0,-4,0,-15,0,1,Collision,n
3825,res/model/cubeWood/cube_wood_collision.x,0,0,-20,0,0,0,1,Collision,n
