ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
1,../ground/stage_visual_ground_world1.x,0,0,0,0,0,0,1,meshmix2
2,stage_ground.x,0,0,0,0,0,0,1,meshmix2
103,../collision_wall/collision_wall.x,-4,1.5,10,0,90,0,1,meshmix2
104,../collision_wall/collision_wall.x,4,1.5,-10,0,90,0,1,meshmix2
105,../collision_wall/collision_wall.x,-1,1.5,18,0,0,0,1,meshmix2
106,../collision_wall/collision_wall.x,1,1.5,-18,0,0,0,1,meshmix2
119,../cubeWoodSmall/cube_wood_small.x,-8,0,15,0,0,0,1,normal
120,../cubeWoodSmall/cube_wood_small.x,0,0,15,0,0,0,1,normal
121,../cubeWoodSmall/cube_wood_small.x,8,0,15,0,0,0,1,normal
122,../cubeWoodSmall/cube_wood_small.x,-8,0,-15,0,0,0,1,normal
123,../cubeWoodSmall/cube_wood_small.x,0,0,-15,0,0,0,1,normal
124,../cubeWoodSmall/cube_wood_small.x,8,0,-15,0,0,0,1,normal
126,../SkySphere/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal
201,../fence.x,-11,0.5,-30,0,0,0,1,normal
202,../fence.x,-3,0.5,-30,0,0,0,1,normal
203,../fence.x,5,0.5,-30,0,0,0,1,normal
204,../fence.x,13,0.5,-30,0,0,0,1,normal
205,../fence.x,-11,0.5,30,0,0,0,1,normal
206,../fence.x,-3,0.5,30,0,0,0,1,normal
207,../fence.x,5,0.5,30,0,0,0,1,normal
208,../fence.x,13,0.5,30,0,0,0,1,normal
209,../fence.x,-15,0.5,-26,0,90,0,1,normal
210,../fence.x,-15,0.5,-18,0,90,0,1,normal
211,../fence.x,-15,0.5,-10,0,90,0,1,normal
212,../fence.x,-15,0.5,-2,0,90,0,1,normal
213,../fence.x,-15,0.5,6,0,90,0,1,normal
214,../fence.x,-15,0.5,14,0,90,0,1,normal
215,../fence.x,-15,0.5,22,0,90,0,1,normal
216,../fence.x,-15,0.5,30,0,90,0,1,normal
217,../fence.x,15,0.5,-26,0,90,0,1,normal
218,../fence.x,15,0.5,-18,0,90,0,1,normal
219,../fence.x,15,0.5,-10,0,90,0,1,normal
220,../fence.x,15,0.5,-2,0,90,0,1,normal
221,../fence.x,15,0.5,6,0,90,0,1,normal
222,../fence.x,15,0.5,14,0,90,0,1,normal
223,../fence.x,15,0.5,22,0,90,0,1,normal
224,../fence.x,15,0.5,30,0,90,0,1,normal

3801,../base/base_rock1.x,-11,0,22,0,30,0,0.65,normal
3802,../base/base_rock2.x,-6,0,8,0,95,0,0.8,normal
3803,../base/base_rock1.x,3,0,1,0,170,0,0.55,normal
3804,../base/base_rock2.x,9,0,-8,0,250,0,0.7,normal
3805,../base/base_rock1.x,0,0,-24,0,330,0,0.6,normal
3811,../collision_wall/collision_wall.x,-9,1.5,22,0,90,0,1,meshmix2
3812,../collision_wall/collision_wall.x,-5,1.5,6,0,0,0,1,meshmix2
3813,../collision_wall/collision_wall.x,7,1.5,1,0,90,0,1,meshmix2
3814,../collision_wall/collision_wall.x,-7,1.5,-8,0,0,0,1,meshmix2
3815,../collision_wall/collision_wall.x,4,1.5,-24,0,90,0,1,meshmix2
3821,../cubeWoodSmall/cube_wood_small.x,-11,0,18,0,0,0,1,normal
3822,../cubeWoodSmall/cube_wood_small.x,-11,0.9,18,0,30,0,1,normal
3823,../cubeWoodSmall/cube_wood_small.x,-4,0,2,0,15,0,1,normal
3824,../cubeWoodSmall/cube_wood_small.x,5,0,-4,0,-15,0,1,normal
3825,../cubeWoodSmall/cube_wood_small.x,0,0,-20,0,0,0,1,normal
3826,../collision_wall/collision_wall_tall.x,-42,1.5,-42,0,0,0,1,meshmix2
3827,../collision_wall/collision_wall_tall.x,0,1.5,0,0,90,0,1,meshmix2
3828,../collision_wall/collision_wall_tall.x,42,1.5,42,0,0,0,1,meshmix2
