ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse.x,0,0,0,0,0,0,1,Collision,n
2,res/model/plateField.x,0,0.01,0,0,0,0,1,Collision,n
303,res/model/collision_wall.x,11,1.5,11,0,0,0,1,Collision,n
304,res/model/collision_wall.x,5,1.51,9,0,1.5708,0,1,Collision,n
305,res/model/collision_wall.x,-1,1.52,7,0,0,0,1,Collision,n
306,res/model/collision_wall.x,-7,1.53,5,0,1.5708,0,1,Collision,n
307,res/model/collision_wall.x,7,1.54,-1,0,0,0,1,Collision,n
308,res/model/collision_wall.x,1,1.55,-5,0,1.5708,0,1,Collision,n
309,res/model/collision_wall.x,-5,1.56,-9,0,0,0,1,Collision,n
310,res/model/collision_wall.x,-11,1.57,-12,0,1.5708,0,1,Collision,n
313,res/model/collision_moving_platform.x,3,0.82,4,0,0,0,1,Collision,y
314,res/model/collision_moving_platform.x,-1,0.83,1,0,0,0,1,Collision,y
319,res/model/cube_white.x,12,1,8,0,0,0,1,Collision,n
320,res/model/cube_white.x,6,1.01,4,0,0,0,1,Collision,n
321,res/model/cube_white.x,0,1.02,0,0,0,0,1,Collision,n
322,res/model/cube_white.x,-4,1.03,-5,0,0,0,1,Collision,n
323,res/model/cube_white.x,-9,1.04,-9,0,0,0,1,Collision,n
324,res/model/cube_white.x,-13,1.05,-13,0,0,0,1,Collision,n
