ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_3_2/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
3201,res/model/collision_wall/collision_wall_collision.x,-22,1.5,-30,0,90,0,1,Collision,n,
3202,res/model/collision_wall/collision_wall_collision.x,22,1.5,-30,0,90,0,1,Collision,n,
3203,res/model/collision_wall/collision_wall_collision.x,-22,1.5,30,0,90,0,1,Collision,n,
3204,res/model/collision_wall/collision_wall_collision.x,22,1.5,30,0,90,0,1,Collision,n,
3205,res/model/cubeWoodSmall/cube_wood_small_collision.x,-36,0,-32,0,0,0,1,Collision,n,
3206,res/model/cubeWoodSmall/cube_wood_small_collision.x,36,0,-32,0,0,0,1,Collision,n,
3207,res/model/cubeWoodSmall/cube_wood_small_collision.x,-36,0,0,0,0,0,1,Collision,n,
3208,res/model/cubeWoodSmall/cube_wood_small_collision.x,36,0,0,0,0,0,1,Collision,n,
3209,res/model/cubeWoodSmall/cube_wood_small_collision.x,-36,0,32,0,0,0,1,Collision,n,
3210,res/model/cubeWoodSmall/cube_wood_small_collision.x,36,0,32,0,0,0,1,Collision,n,
3211,res/model/collision_moving_platform.x,0,0.4,-48,0,0,0,1,Collision,y,
3212,res/model/collision_moving_platform.x,0,0.4,48,0,0,0,1,Collision,y,
8090,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-72,0,0,0,1,Collision,n
8092,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,72,0,0,0,1,Collision,n
4101,res/model/collision_wall/collision_wall_collision.x,-10,1.5,0,0,0,0,1,Collision,n,
4102,res/model/collision_wall/collision_wall_collision.x,-7,1.5,0,0,0,0,1,Collision,n,
4103,res/model/collision_wall/collision_wall_collision.x,-4,1.5,0,0,0,0,1,Collision,n,
4104,res/model/collision_wall/collision_wall_collision.x,-1,1.5,0,0,0,0,1,Collision,n,
4105,res/model/collision_wall/collision_wall_collision.x,2,1.5,0,0,0,0,1,Collision,n,
4106,res/model/collision_wall/collision_wall_collision.x,5,1.5,0,0,0,0,1,Collision,n,
4107,res/model/collision_wall/collision_wall_collision.x,8,1.5,0,0,0,0,1,Collision,n,
4108,res/model/collision_wall/collision_wall_collision.x,11,1.5,0,0,0,0,1,Collision,n,
4201,res/model/collision_wall/collision_wall_collision.x,-14,1.5,-4.5,0,90,0,1,Collision,n,
4202,res/model/collision_wall/collision_wall_collision.x,-14,1.5,4.5,0,90,0,1,Collision,n,
4203,res/model/collision_wall/collision_wall_collision.x,-6,1.5,-4.5,0,90,0,1,Collision,n,
4204,res/model/collision_wall/collision_wall_collision.x,-6,1.5,4.5,0,90,0,1,Collision,n,
4205,res/model/collision_wall/collision_wall_collision.x,2,1.5,-4.5,0,90,0,1,Collision,n,
4206,res/model/collision_wall/collision_wall_collision.x,2,1.5,4.5,0,90,0,1,Collision,n,
4207,res/model/collision_wall/collision_wall_collision.x,10,1.5,-4.5,0,90,0,1,Collision,n,
4208,res/model/collision_wall/collision_wall_collision.x,10,1.5,4.5,0,90,0,1,Collision,n,
4209,res/model/collision_wall/collision_wall_collision.x,18,1.5,-4.5,0,90,0,1,Collision,n,
4210,res/model/collision_wall/collision_wall_collision.x,18,1.5,4.5,0,90,0,1,Collision,n,
