ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x120.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_2_2/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
2601,res/model/collision_wall/collision_wall_collision.x,-34,1.5,-22,0,90,0,1,Collision,n,
2602,res/model/collision_wall/collision_wall_collision.x,-34,1.5,22,0,90,0,1,Collision,n,
2603,res/model/collision_wall/collision_wall_collision.x,34,1.5,-22,0,90,0,1,Collision,n,
2604,res/model/collision_wall/collision_wall_collision.x,34,1.5,22,0,90,0,1,Collision,n,
2605,res/model/collision_wall/collision_wall_collision.x,0,1.5,-34,0,0,0,1,Collision,n,
2606,res/model/collision_wall/collision_wall_collision.x,0,1.5,34,0,0,0,1,Collision,n,
2607,res/model/cubeWoodSmall/cube_wood_small_collision.x,-34,0,-14,0,0,0,1,Collision,n,
2608,res/model/cubeWoodSmall/cube_wood_small_collision.x,-34,0,14,0,0,0,1,Collision,n,
2609,res/model/cubeWoodSmall/cube_wood_small_collision.x,34,0,-14,0,0,0,1,Collision,n,
2610,res/model/cubeWoodSmall/cube_wood_small_collision.x,34,0,14,0,0,0,1,Collision,n,
8060,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-42,0,0,0,1,Collision,n
8061,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,0,0,90,0,1,Collision,n
8062,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,42,0,0,0,1,Collision,n
3301,res/model/collision_moving_platform.x,-8,0.8,-20,0,0,0,2,Collision,n,
3302,res/model/collision_moving_platform.x,-8,2.0,-14,0,0,0,2,Collision,y,
3303,res/model/collision_moving_platform.x,8,3.2,-8,0,0,0,2,Collision,n,
3304,res/model/collision_moving_platform.x,8,4.4,-2,0,0,0,2,Collision,y,
3305,res/model/collision_moving_platform.x,-8,5.6,4,0,0,0,2,Collision,n,
3306,res/model/collision_moving_platform.x,-8,6.8,10,0,0,0,2,Collision,y,
3307,res/model/collision_moving_platform.x,8,8.0,16,0,0,0,2,Collision,n,
3320,res/model/collision_wall/collision_wall_tall_collision.x,0,5.8,7,0,0,0,1,Collision,n
3330,res/model/attack_block/attack_wall.x,0,8.4,14,0,0,0,1,Collision,y
