ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
1,../ground/stage_visual_ground_world2.x,0,0,0,0,0,0,1,meshmix2
2,stage_ground.x,0,0,0,0,0,0,1,meshmix2
2201,../collision_moving_platform/collision_moving_platform.x,-20,1.6,-32,0,0,0,1.5,meshmix2
2301,../collision_wall/collision_wall_tall.x,8.5,4.3,-12,0,90,0,1,normal
2401,../attack_trigger/lever_box3_floor.x,-9,5.25,-3,0,0,0,1,normal
2402,../attack_trigger/lever_box3.x,-9,5.35,-3,0,0,0,1,normal
2403,../attack_trigger/lever_box3_door.x,-9,5.35,-3,0,0,0,0.98,normal
2501,../tree2/lemonTree.x,-27,7.0,10,0,0,0,1,normal
2601,../base/base_rock1.x,-34,0,-48,0,30,0,1.2,normal
2602,../base/base_rock2.x,-35,0,-18,0,110,0,1.0,normal
2603,../base/base_rock1.x,-34,0,16,0,210,0,1.2,normal
2604,../base/base_rock2.x,-35,0,48,0,300,0,1.0,normal
2605,../base/base_rock2.x,34,0,-42,0,150,0,1.1,normal
2606,../base/base_rock1.x,35,0,-8,0,230,0,1.2,normal
2607,../base/base_rock2.x,34,0,24,0,30,0,1.0,normal
2608,../base/base_rock1.x,35,0,50,0,320,0,1.2,normal
2609,../base/base_rock2.x,-12,0,-64,0,80,0,1.0,normal
2610,../base/base_rock1.x,12,0,64,0,260,0,1.0,normal
2900,../SkySphere_cave/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal
