sway,wave
AutoHide,n
-26.586,0.866,-0.545,135.95,1.847
-50.5,7.069,38.199,308.62,1.735
27.509,0.868,-0.875,16.63,1.855
5.857,0.148,-16.727,115.09,2.904
48.281,16.152,56.435,80.96,2.762
-17.764,6.612,39.056,358.58,2.425
-44.697,22.488,67.772,62.59,1.881
-37.251,15.625,56.603,358.54,2.915
-14.641,10.748,48.1,224.65,3.024
-12.368,0.327,-14.811,201.18,2.914
8.187,0.29,-11.383,277.14,2.517
-37.331,18.186,62.413,348.21,1.752
-24.674,1.0,0.266,13.06,1.849
53.617,18.481,63.293,113.09,2.666
-27.643,0.565,-6.545,119.45,2.437
17.995,2.599,15.654,297.67,2.829
-24.48,14.026,55.365,44.57,2.465
-22.337,0.283,-18.538,205.39,2.186
-30.565,0.541,-10.002,220.38,1.973
-18.451,14.123,55.551,73.25,2.868
12.202,2.823,21.568,339.04,1.972
-37.278,2.487,15.416,313.04,1.897
24.037,21.587,61.229,155.71,2.963
7.391,2.792,18.317,239.62,1.799
12.25,17.763,55.717,294.22,2.052
-37.605,6.045,37.174,304.47,1.856
54.733,2.247,14.331,78.18,2.274
23.089,0.401,-17.28,96.05,1.868
-37.204,7.658,40.929,194.83,2.997
-35.328,0.638,-2.168,293.95,2.591
-23.985,17.635,64.089,137.09,2.736
51.416,2.101,11.446,18.6,2.71
11.491,3.135,24.548,171.56,2.528
7.328,23.254,66.204,260.49,1.838
-39.427,2.755,22.079,349.56,2.489
-2.008,3.921,29.569,128.23,1.755
33.728,11.436,45.968,77.84,2.575
17.296,9.275,41.731,227.9,2.06
-15.808,3.936,30.037,189.28,3.022
33.814,16.032,53.27,79.82,2.498
52.828,17.119,59.96,93.92,1.82
47.806,18.722,61.907,80.3,2.523
-15.834,10.791,48.386,89.15,3.058
-33.194,2.927,23.625,49.7,2.475
10.87,0.318,-11.551,11.62,2.505
41.694,9.4,43.059,134.44,1.767
32.86,14.32,50.5,153.93,2.861
10.831,2.702,18.8,122.57,1.844
6.949,22.833,65.592,102.27,1.741
54.639,2.632,20.88,179.24,1.988
-21.777,0.886,-2.352,189.06,2.293
34.039,2.172,14.231,299.54,2.619
-2.247,0.595,-3.987,54.18,2.741
50.247,2.664,18.608,184.02,2.616
-12.721,11.053,48.343,227.47,1.852
11.748,0.262,-15.171,349.51,2.114
-5.268,0.419,-12.759,227.94,2.11
-31.16,0.525,-6.118,229.04,3.016
23.952,8.942,41.081,204.23,2.106
50.548,13.483,51.776,162.87,2.535
-5.081,0.406,-11.521,63.78,3.026
36.313,21.741,63.266,222.07,2.103
-42.947,4.511,31.556,232.41,2.278
3.58,1.886,6.522,269.53,2.777
23.687,0.766,0.055,65.24,2.761
-39.698,10.672,46.632,31.06,2.091
-42.461,3.111,25.237,89.59,2.034
-32.711,7.53,41.087,216.51,2.13
-4.692,10.641,46.239,90.44,3.073
33.962,21.059,61.41,250.47,3.037
11.494,2.923,22.707,44.7,2.188
33.907,2.18,14.373,127.8,3.044
-11.871,2.425,12.643,285.66,3.027
45.19,20.16,63.938,55.41,3.036
-31.805,11.52,49.01,304.54,2.588
-7.359,2.962,14.43,247.49,2.291
17.413,7.964,39.447,291.45,1.826
-51.718,2.946,23.876,184.5,1.891
11.728,22.216,63.348,132.84,2.866
46.838,8.318,41.651,116.06,2.982
38.006,6.773,37.44,109.89,2.832
-13.005,0.537,-4.855,61.55,2.485
42.715,9.231,42.862,226.34,2.305
-18.367,5.083,34.394,50.93,2.767
19.557,5.464,34.241,291.79,2.378
-16.0,7.658,41.655,99.64,2.843
-14.794,6.544,38.813,240.69,2.242
48.545,7.088,39.357,208.51,2.244
15.848,0.619,-1.638,96.24,1.982
-25.532,4.593,33.149,270.38,1.779
-47.763,3.422,26.726,103.85,2.17
39.192,1.225,3.364,252.93,2.412
18.709,1.147,4.35,279.4,2.406
46.76,1.357,5.476,308.16,2.664
3.509,7.466,39.204,181.61,2.879
-0.474,17.871,59.028,239.49,2.216
2.91,4.089,29.343,135.73,2.745
-9.305,11.837,49.164,70.46,2.321
31.052,2.702,22.154,351.6,1.754
22.97,0.349,-9.994,166.68,1.918
-51.521,22.368,65.116,72.05,2.577
14.674,1.33,5.502,245.74,2.26
-48.879,2.172,13.689,137.25,2.497
14.848,0.35,-24.249,331.3,2.653
-44.395,22.264,67.489,142.0,2.846
38.766,19.682,60.4,79.48,2.552
-29.13,9.719,45.83,229.27,2.788
34.621,1.275,2.552,351.17,2.916
30.229,1.691,7.561,273.5,2.272
38.3,21.601,63.743,156.12,2.992
-12.631,16.336,59.582,354.32,1.844
15.379,0.361,-12.146,200.71,2.241
-16.343,0.247,-14.165,337.43,2.172
19.045,0.438,-18.33,91.33,2.702
-4.305,14.357,53.036,80.17,2.921
-26.933,0.538,-8.446,210.87,1.85
-19.81,9.866,46.835,309.83,2.971
41.716,22.363,66.621,119.98,1.972
-1.32,1.208,1.694,215.04,1.891
11.576,0.291,-12.949,254.0,1.893
45.314,10.801,45.894,176.41,3.017
-8.354,17.092,60.21,56.25,2.973
-54.99,4.959,32.991,73.16,2.819
-33.687,13.633,53.025,318.32,2.325
-38.033,7.04,39.497,33.15,2.656
51.815,1.502,6.101,269.27,1.703
-8.538,0.427,-14.931,138.57,2.585
42.009,0.591,-3.853,209.96,2.965
-6.373,3.187,17.538,209.67,1.726
1.877,0.234,-15.03,245.47,2.943
23.639,0.782,0.231,258.2,3.051
-12.695,2.74,18.902,112.07,2.613
6.512,4.139,29.305,315.79,1.706
-22.975,5.022,34.4,1.44,2.31
30.957,1.117,0.733,341.95,2.958
34.08,1.748,8.204,210.82,2.755
24.847,3.807,28.545,188.22,1.9
-11.774,2.833,19.88,177.34,2.123
41.663,2.348,13.489,13.72,1.735
8.131,0.161,-16.295,17.05,2.952
-25.53,2.396,15.617,324.14,1.898
27.443,4.228,29.943,94.49,1.821
-44.607,2.545,20.445,164.5,2.667
10.574,19.971,59.706,307.62,2.572
-3.507,0.424,-19.587,73.21,2.862
-28.861,0.877,0.734,157.53,1.924
21.111,3.234,25.787,273.84,2.281
-48.396,8.715,41.845,4.29,2.316
