sway,off
AutoHide,n
59.354,0.223,-15.143,214.84,1.09
-59.628,32.181,76.442,213.29,1.563
-19.027,3.372,27.118,119.56,1.61
-67.526,18.216,55.691,92.18,1.753
-12.546,5.508,36.084,126.28,1.734
-62.83,1.491,6.366,48.99,1.348
39.723,25.293,70.591,147.78,1.704
37.753,14.541,51.37,148.41,1.798
60.055,12.318,51.549,295.44,2.299
16.165,18.992,57.182,172.63,2.006
-28.977,4.91,34.694,191.34,1.314
29.701,1.796,8.928,289.41,1.445
15.313,4.391,31.024,203.99,1.886
-71.008,29.557,73.071,153.59,2.141
-35.281,0.785,0.358,353.17,1.163
67.196,3.687,29.751,348.24,1.47
-45.107,13.366,50.833,87.36,2.176
-5.582,6.022,37.206,350.56,1.93
21.559,4.661,32.022,148.67,2.074
62.16,2.463,18.732,262.49,1.254
-1.256,24.07,71.249,73.46,1.977
51.525,0.572,-5.446,173.42,1.588
-74.763,20.524,59.823,266.14,1.841
-8.767,10.651,46.851,131.01,2.128
-29.177,2.759,21.152,110.29,1.067
31.229,0.195,-15.466,240.6,1.577
3.308,18.982,59.885,312.59,1.524
15.128,13.398,48.399,314.71,2.224
46.022,2.788,20.726,236.05,1.495
-6.416,19.364,64.892,64.03,1.775
31.828,30.055,74.536,165.88,1.679
-35.448,2.593,16.212,232.13,1.303
-57.482,7.885,39.575,88.16,1.79
-72.374,1.047,-0.451,238.66,1.46
65.886,13.929,55.11,159.08,2.004
-49.882,5.163,33.368,116.46,2.047
60.123,5.897,36.938,16.91,1.922
60.379,18.063,64.203,30.12,1.426
68.26,17.999,65.573,185.14,1.817
53.98,26.551,77.478,132.88,1.582
-23.422,7.505,41.525,137.42,1.821
-17,1.662,7,178.76,0.9
21,1.104,4,308.72,0.9
