ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType,PlacementCsv
1,../ground/stage_visual_ground_world3.x,0,0,0,0,0,0,1,meshmix2,
2,stage_ground.x,0,0,0,0,0,0,1,meshmix2,
9001,../SkySphere_evening/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal,
3500,../static_platform/static_platform_2x2.x,-3.0,1.0,-103.0,0,0,0,1,meshmix2,
3501,../static_platform/static_platform_2x2.x,3.0,1.0,-103.0,0,0,0,1,meshmix2,
3502,../static_platform/static_platform_2x2.x,-3.0,1.0,-97.0,0,0,0,1,meshmix2,
3503,../static_platform/static_platform_2x2.x,3.0,1.0,-97.0,0,0,0,1,meshmix2,
3504,../static_platform/static_platform_2x2.x,-19.0,1.2,-91.0,0,0,0,1,meshmix2,
3505,../static_platform/static_platform_2x2.x,-13.0,1.2,-91.0,0,0,0,1,meshmix2,
3506,../static_platform/static_platform_2x2.x,-19.0,1.2,-85.0,0,0,0,1,meshmix2,
3507,../static_platform/static_platform_2x2.x,-13.0,1.2,-85.0,0,0,0,1,meshmix2,
3508,../static_platform/static_platform_2x2.x,-35.0,1.0,-79.0,0,0,0,1,meshmix2,
3509,../static_platform/static_platform_2x2.x,-29.0,1.0,-79.0,0,0,0,1,meshmix2,
3510,../static_platform/static_platform_2x2.x,-35.0,1.0,-73.0,0,0,0,1,meshmix2,
3511,../static_platform/static_platform_2x2.x,-29.0,1.0,-73.0,0,0,0,1,meshmix2,
3512,../static_platform/static_platform_2x2.x,-47.0,1.2,-67.0,0,0,0,1,meshmix2,
3513,../static_platform/static_platform_2x2.x,-41.0,1.2,-67.0,0,0,0,1,meshmix2,
3514,../static_platform/static_platform_2x2.x,-47.0,1.2,-61.0,0,0,0,1,meshmix2,
3515,../static_platform/static_platform_2x2.x,-41.0,1.2,-61.0,0,0,0,1,meshmix2,
3516,../static_platform/static_platform_2x2.x,-31.0,1.0,-55.0,0,0,0,1,meshmix2,
3517,../static_platform/static_platform_2x2.x,-25.0,1.0,-55.0,0,0,0,1,meshmix2,
3518,../static_platform/static_platform_2x2.x,-31.0,1.0,-49.0,0,0,0,1,meshmix2,
3519,../static_platform/static_platform_2x2.x,-25.0,1.0,-49.0,0,0,0,1,meshmix2,
3520,../static_platform/static_platform_2x2.x,-15.0,1.2,-43.0,0,0,0,1,meshmix2,
3521,../static_platform/static_platform_2x2.x,-9.0,1.2,-43.0,0,0,0,1,meshmix2,
3522,../static_platform/static_platform_2x2.x,-15.0,1.2,-37.0,0,0,0,1,meshmix2,
