ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x120.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_2_7/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
4001,res/model/plateLava.x,-52,0.02,-22,0,0,0,1.25,NonCollision,n,
4002,res/model/plateLava.x,-52,0.02,-12,0,0,0,1.25,NonCollision,n,
4003,res/model/plateLava.x,-52,0.02,-2,0,0,0,1.25,NonCollision,n,
4004,res/model/plateLava.x,-52,0.02,8,0,0,0,1.25,NonCollision,n,
4005,res/model/plateLava.x,-52,0.02,18,0,0,0,1.25,NonCollision,n,
4006,res/model/plateLava.x,-52,0.02,39,0,0,0,1.25,NonCollision,n,
4007,res/model/plateLava.x,-40,0.02,47,0,0,0,1.25,NonCollision,n,
4008,res/model/plateLava.x,-30,0.02,47,0,0,0,1.25,NonCollision,n,
4009,res/model/plateLava.x,-20,0.02,47,0,0,0,1.25,NonCollision,n,
4010,res/model/plateLava.x,-10,0.02,47,0,0,0,1.25,NonCollision,n,
4011,res/model/plateLava.x,0,0.02,47,0,0,0,1.25,NonCollision,n,
4012,res/model/plateLava.x,10,0.02,47,0,0,0,1.25,NonCollision,n,
4013,res/model/plateLava.x,20,0.02,47,0,0,0,1.25,NonCollision,n,
4014,res/model/plateLava.x,30,0.02,47,0,0,0,1.25,NonCollision,n,
4015,res/model/plateLava.x,44,0.02,28,0,0,0,1.25,NonCollision,n,
4016,res/model/plateLava.x,44,0.02,18,0,0,0,1.25,NonCollision,n,
4017,res/model/plateLava.x,44,0.02,8,0,0,0,1.25,NonCollision,n,
4018,res/model/plateLava.x,44,0.02,-2,0,0,0,1.25,NonCollision,n,
4019,res/model/plateLava.x,44,0.02,-12,0,0,0,1.25,NonCollision,n,
4020,res/model/plateLava.x,44,0.02,-22,0,0,0,1.25,NonCollision,n,
4021,res/model/plateLava.x,34,0.02,-30,0,0,0,1.25,NonCollision,n,
4022,res/model/plateLava.x,24,0.02,-30,0,0,0,1.25,NonCollision,n,
4023,res/model/plateLava.x,14,0.02,-30,0,0,0,1.25,NonCollision,n,
4024,res/model/plateLava.x,-28,0.02,52,0,0,0,1.25,NonCollision,n,
4025,res/model/plateLava.x,52,0.02,8,0,0,0,1.25,NonCollision,n,
4026,res/model/plateLava.x,5,0.02,-43,0,0,0,1.25,NonCollision,n,
5001,res/model/static_platform/static_platform_4x4_collision.x,-52,0.35,-49,0,0,0,1,Collision,n,
5002,res/model/static_platform/static_platform_4x4_collision.x,-52,0.35,-34,0,0,0,1,Collision,n,
5003,res/model/static_platform/static_platform_4x4_collision.x,-52,0.35,28,0,0,0,1,Collision,n,
5004,res/model/static_platform/static_platform_4x4_collision.x,44,0.35,38,0,0,0,1,Collision,n,
5005,res/model/static_platform/static_platform_4x4_collision.x,44,0.35,-30,0,0,0,1,Collision,n,
5006,res/model/static_platform/static_platform_4x4_collision.x,5,0.35,-30,0,0,0,1,Collision,n,
5007,res/model/static_platform/static_platform_4x4_collision.x,-28,0.35,56,0,0,0,1,Collision,n,
5008,res/model/static_platform/static_platform_4x4_collision.x,56,0.35,8,0,0,0,1,Collision,n,
5009,res/model/static_platform/static_platform_4x4_collision.x,5,0.35,-54,0,0,0,1,Collision,n,
5101,res/model/static_platform/static_platform_2x2_collision.x,5,0.8,-18,0,0,0,1,Collision,n,
5102,res/model/static_platform/static_platform_2x2_collision.x,5,1.6,-13,0,0,0,1,Collision,n,
5103,res/model/static_platform/static_platform_2x2_collision.x,5,2.4,-8,0,0,0,1,Collision,n,
5104,res/model/static_platform/static_platform_2x2_collision.x,5,3.2,-3,0,0,0,1,Collision,n,
5105,res/model/static_platform/static_platform_2x2_collision.x,5,4.0,2,0,0,0,1,Collision,n,
5106,res/model/static_platform/static_platform_2x2_collision.x,5,4.8,7,0,0,0,1,Collision,n,
5201,res/model/static_platform/static_platform_2x2_collision.x,5,5.25,8,0,0,0,1,Collision,n,
5202,res/model/static_platform/static_platform_2x2_collision.x,5,5.25,14,0,0,0,1,Collision,n,
5203,res/model/static_platform/static_platform_2x2_collision.x,5,5.25,20,0,0,0,1,Collision,n,
5204,res/model/static_platform/static_platform_2x2_collision.x,5,5.25,26,0,0,0,1,Collision,n,
5205,res/model/static_platform/static_platform_2x2_collision.x,5,5.25,32,0,0,0,1,Collision,n,
5206,res/model/static_platform/static_platform_2x2_collision.x,11,5.25,34,0,0,0,1,Collision,n,
5207,res/model/static_platform/static_platform_2x2_collision.x,17,5.25,34,0,0,0,1,Collision,n,
5208,res/model/static_platform/static_platform_2x2_collision.x,23,5.25,34,0,0,0,1,Collision,n,
5209,res/model/static_platform/static_platform_2x2_collision.x,29,5.25,34,0,0,0,1,Collision,n,
5210,res/model/static_platform/static_platform_2x2_collision.x,35,5.25,34,0,0,0,1,Collision,n,
5211,res/model/static_platform/static_platform_2x2_collision.x,41,5.25,34,0,0,0,1,Collision,n,
5212,res/model/static_platform/static_platform_2x2_collision.x,47,5.25,34,0,0,0,1,Collision,n,
5213,res/model/static_platform/static_platform_2x2_collision.x,52,5.25,34,0,0,0,1,Collision,n,
5214,res/model/static_platform/static_platform_2x2_collision.x,52,5.25,40,0,0,0,1,Collision,n,
5215,res/model/static_platform/static_platform_2x2_collision.x,52,5.25,46,0,0,0,1,Collision,n,
5216,res/model/static_platform/static_platform_2x2_collision.x,52,5.25,52,0,0,0,1,Collision,n,
5401,res/model/collision_wall/collision_wall_collision.x,-47.2,1.5,-20,0,0,0,1.0,Collision,n,
5402,res/model/collision_wall/collision_wall_collision.x,-47.2,1.5,-11,0,0,0,1.0,Collision,n,
5403,res/model/collision_wall/collision_wall_collision.x,-47.2,1.5,-2,0,0,0,1.0,Collision,n,
5404,res/model/collision_wall/collision_wall_collision.x,-47.2,1.5,7,0,0,0,1.0,Collision,n,
5405,res/model/collision_wall/collision_wall_collision.x,-47.2,1.5,16,0,0,0,1.0,Collision,n,
5406,res/model/collision_wall/collision_wall_collision.x,-16,1.5,42.2,0,90,0,1.0,Collision,n,
5407,res/model/collision_wall/collision_wall_collision.x,-7,1.5,42.2,0,90,0,1.0,Collision,n,
5408,res/model/collision_wall/collision_wall_collision.x,2,1.5,42.2,0,90,0,1.0,Collision,n,
5409,res/model/collision_wall/collision_wall_collision.x,11,1.5,42.2,0,90,0,1.0,Collision,n,
5410,res/model/collision_wall/collision_wall_collision.x,20,1.5,42.2,0,90,0,1.0,Collision,n,
5411,res/model/collision_wall/collision_wall_collision.x,29,1.5,42.2,0,90,0,1.0,Collision,n,
5412,res/model/collision_wall/collision_wall_collision.x,39.2,1.5,-20,0,0,0,1.0,Collision,n,
5413,res/model/collision_wall/collision_wall_collision.x,39.2,1.5,-11,0,0,0,1.0,Collision,n,
5414,res/model/collision_wall/collision_wall_collision.x,39.2,1.5,-2,0,0,0,1.0,Collision,n,
5415,res/model/collision_wall/collision_wall_collision.x,39.2,1.5,7,0,0,0,1.0,Collision,n,
5416,res/model/collision_wall/collision_wall_collision.x,39.2,1.5,16,0,0,0,1.0,Collision,n,
5417,res/model/collision_wall/collision_wall_collision.x,39.2,1.5,25,0,0,0,1.0,Collision,n,
5418,res/model/collision_wall/collision_wall_collision.x,17,1.5,-25.2,0,90,0,1.0,Collision,n,
5419,res/model/collision_wall/collision_wall_collision.x,26,1.5,-25.2,0,90,0,1.0,Collision,n,
5420,res/model/collision_wall/collision_wall_collision.x,35,1.5,-25.2,0,90,0,1.0,Collision,n,
5501,res/model/collision_wall/collision_wall_collision.x,2.2,7.0,14,0,0,0,1.0,Collision,n,
5502,res/model/collision_wall/collision_wall_collision.x,2.2,7.0,22,0,0,0,1.0,Collision,n,
5503,res/model/collision_wall/collision_wall_collision.x,2.2,7.0,30,0,0,0,1.0,Collision,n,
5504,res/model/collision_wall/collision_wall_collision.x,7.8,7.0,14,0,0,0,1.0,Collision,n,
5505,res/model/collision_wall/collision_wall_collision.x,7.8,7.0,22,0,0,0,1.0,Collision,n,
5506,res/model/collision_wall/collision_wall_collision.x,7.8,7.0,30,0,0,0,1.0,Collision,n,
5507,res/model/collision_wall/collision_wall_collision.x,12,7.0,31.2,0,90,0,1.0,Collision,n,
5508,res/model/collision_wall/collision_wall_collision.x,20,7.0,31.2,0,90,0,1.0,Collision,n,
5509,res/model/collision_wall/collision_wall_collision.x,28,7.0,31.2,0,90,0,1.0,Collision,n,
5510,res/model/collision_wall/collision_wall_collision.x,36,7.0,31.2,0,90,0,1.0,Collision,n,
5511,res/model/collision_wall/collision_wall_collision.x,44,7.0,31.2,0,90,0,1.0,Collision,n,
5512,res/model/collision_wall/collision_wall_collision.x,12,7.0,36.8,0,90,0,1.0,Collision,n,
5513,res/model/collision_wall/collision_wall_collision.x,20,7.0,36.8,0,90,0,1.0,Collision,n,
5514,res/model/collision_wall/collision_wall_collision.x,28,7.0,36.8,0,90,0,1.0,Collision,n,
5515,res/model/collision_wall/collision_wall_collision.x,36,7.0,36.8,0,90,0,1.0,Collision,n,
5516,res/model/collision_wall/collision_wall_collision.x,44,7.0,36.8,0,90,0,1.0,Collision,n,
5517,res/model/collision_wall/collision_wall_collision.x,49.2,7.0,40,0,0,0,1.0,Collision,n,
5518,res/model/collision_wall/collision_wall_collision.x,49.2,7.0,48,0,0,0,1.0,Collision,n,
5519,res/model/collision_wall/collision_wall_collision.x,54.8,7.0,40,0,0,0,1.0,Collision,n,
5520,res/model/collision_wall/collision_wall_collision.x,54.8,7.0,48,0,0,0,1.0,Collision,n,
6001,res/model/collision_moving_platform.x,44,0.65,0,0,0,0,1.3,Collision,y,
7001,res/model/tree2Physics/tree_cylinder_collision.x,-28,0.85,56,0,0,0,1,Collision,n,
7101,res/model/attack_trigger/lever_box_floor.x,5,-0.25,-54,0,0,0,1,Collision,n,
7102,res/model/attack_trigger/lever_box.x,5,0.75,-54,0,0,0,1,Collision,n,
7103,res/model/attack_trigger/lever_box_door.x,5,0.75,-57,0,0,0,0.98,Collision,y,
