ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
1,../ground/stage_visual_ground_world3.x,0,0,0,0,0,0,1,meshmix2
2,stage_ground.x,0,0,0,0,0,0,1,meshmix2
3313,../SkySphere_evening/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal
11001,../attack_block/attack_floor.x,-27,0.6,24,0,0,0,2,meshmix2
11002,../attack_block/attack_floor.x,-31,0.6,24,0,0,0,2,meshmix2
11003,../attack_block/attack_floor.x,-35,0.6,24,0,0,0,2,meshmix2
11011,../attack_block/attack_floor.x,-27,0.6,-24,0,0,0,2,meshmix2
11012,../attack_block/attack_floor.x,-31,0.6,-24,0,0,0,2,meshmix2
11013,../attack_block/attack_floor.x,-35,0.6,-24,0,0,0,2,meshmix2
11020,../collision_moving_platform/collision_moving_platform.x,-43,0.4,0,0,0,0,1,meshmix2
11021,../static_platform/static_platform_1x1.x,-48,2.0,12,0,0,0,1,meshmix2
11022,../static_platform/static_platform_1x1.x,-48,2.0,-24,0,0,0,1,meshmix2
11030,../collision_wall/collision_wall_tall.x,-32,1.5,52,0,90,0,1,meshmix2
11031,../collision_wall/collision_wall_tall.x,-28,1.5,52,0,90,0,1,meshmix2
11032,../collision_wall/collision_wall_tall.x,-32,1.5,-52,0,90,0,1,meshmix2
11033,../collision_wall/collision_wall_tall.x,-28,1.5,-52,0,90,0,1,meshmix2
11034,../collision_wall/collision_wall_tall.x,-5.5,1.5,-8,0,0,0,1,meshmix2
11035,../collision_wall/collision_wall_tall.x,5.5,1.5,-8,0,0,0,1,meshmix2
11036,../collision_wall/collision_wall_tall.x,-5.5,1.5,-16,0,0,0,1,meshmix2
11037,../collision_wall/collision_wall_tall.x,5.5,1.5,-16,0,0,0,1,meshmix2
11038,../cubeWoodSmall/cube_wood_small.x,-48,0,16,0,0,0,1,normal
11039,../cubeWoodSmall/cube_wood_small.x,-48,0,14,0,0,0,1,normal
11040,../cubeWoodSmall/cube_wood_small.x,-48,0.95,14,0,0,0,1,normal
11041,../cubeWoodSmall/cube_wood_small.x,-48,0,10,0,0,0,1,normal
11042,../cubeWoodSmall/cube_wood_small.x,-48,0.95,10,0,0,0,1,normal
11043,../cubeWoodSmall/cube_wood_small.x,-48,0,-20,0,0,0,1,normal
11044,../cubeWoodSmall/cube_wood_small.x,-48,0,-22,0,0,0,1,normal
11045,../cubeWoodSmall/cube_wood_small.x,-48,0.95,-22,0,0,0,1,normal
8000,../fence.x,-56,0.5,-120,0,0,0,1,normal
8001,../fence.x,-56,0.5,120,0,0,0,1,normal
