ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage10/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
3201,res/model/collision_wall/collision_wall_collision.x,-22,1.5,-30,0,90,0,1,Collision,n,
3202,res/model/collision_wall/collision_wall_collision.x,22,1.5,-30,0,90,0,1,Collision,n,
3203,res/model/collision_wall/collision_wall_collision.x,-22,1.5,30,0,90,0,1,Collision,n,
3204,res/model/collision_wall/collision_wall_collision.x,22,1.5,30,0,90,0,1,Collision,n,
3205,res/model/cubeWoodSmall/cube_wood_small_collision.x,-36,0,-32,0,0,0,1,Collision,n,
3206,res/model/cubeWoodSmall/cube_wood_small_collision.x,36,0,-32,0,0,0,1,Collision,n,
3207,res/model/cubeWoodSmall/cube_wood_small_collision.x,-36,0,0,0,0,0,1,Collision,n,
3208,res/model/cubeWoodSmall/cube_wood_small_collision.x,36,0,0,0,0,0,1,Collision,n,
3209,res/model/cubeWoodSmall/cube_wood_small_collision.x,-36,0,32,0,0,0,1,Collision,n,
3210,res/model/cubeWoodSmall/cube_wood_small_collision.x,36,0,32,0,0,0,1,Collision,n,
3211,res/model/collision_moving_platform.x,0,0.4,-48,0,0,0,1,Collision,y,
3212,res/model/collision_moving_platform.x,0,0.4,48,0,0,0,1,Collision,y,
8090,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-72,0,0,0,1,Collision,n
8091,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,0,0,90,0,1,Collision,n
8092,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,72,0,0,0,1,Collision,n
