ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
2,../plateField.x,0,0,0,0,0,0,1,normal
1003,../collision_wall.x,-12.5,1.5,8,0,1.5708,0,1,normal
1004,../collision_wall.x,12.5,1.5,6,0,0,0,1,normal
1005,../collision_wall.x,-6,1.5,1.5,0,1.5708,0,1,normal
1006,../collision_wall.x,6,1.5,-1.5,0,1.5708,0,1,normal
1007,../collision_wall.x,-10.5,1.5,-5,0,0,0,1,normal
1008,../collision_wall.x,10.5,1.5,-7,0,1.5708,0,1,normal
1009,../collision_wall.x,-2.5,1.5,10,0,1.5708,0,1,normal
1010,../collision_wall.x,3.5,1.5,-10,0,0,0,1,normal
1011,../collision_moving_platform.x,-10.5,0.8,8,0,0,0,1,normal
1012,../collision_moving_platform.x,-4,0.8,5.5,0,0,0,1,normal
1013,../collision_moving_platform.x,-1.5,0.8,0,0,0,0,1,normal
1014,../collision_moving_platform.x,1.5,0.8,0,0,0,0,1,normal
1015,../collision_moving_platform.x,4,0.8,-5.5,0,0,0,1,normal
1016,../collision_moving_platform.x,10.5,0.8,-8,0,0,0,1,normal
1017,../collision_moving_platform.x,-0.5,0.8,11,0,0,0,1,normal
1018,../collision_moving_platform.x,0.5,0.8,-11,0,0,0,1,normal
1019,../cube_white.x,-13.5,1,10,0,0,0,1,normal
1020,../cube_white.x,-5,1,8.5,0,0,0,1,normal
1021,../cube_white.x,-0.5,1,5,0,0,0,1,normal
1022,../cube_white.x,3.5,1,-5,0,0,0,1,normal
1023,../cube_white.x,7,1,-8.5,0,0,0,1,normal
1024,../cube_white.x,13.5,1,-10,0,0,0,1,normal
1026,..\Skydome3D\Skydome.blend.x, 0, 0, 0, 0, 0, 0, 1, normal
