ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x120.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_2_1/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
3001,res/model/collision_wall/collision_wall_tall_collision.x,-58,3,-48,0,0,0,2,Collision,n,
3002,res/model/collision_wall/collision_wall_tall_collision.x,58,3,-48,0,0,0,2,Collision,n,
3003,res/model/collision_wall/collision_wall_tall_collision.x,-58,3,-32,0,0,0,2,Collision,n,
3004,res/model/collision_wall/collision_wall_tall_collision.x,58,3,-32,0,0,0,2,Collision,n,
3005,res/model/collision_wall/collision_wall_tall_collision.x,-58,3,-16,0,0,0,2,Collision,n,
3006,res/model/collision_wall/collision_wall_tall_collision.x,58,3,-16,0,0,0,2,Collision,n,
3007,res/model/collision_wall/collision_wall_tall_collision.x,-58,3,0,0,0,0,2,Collision,n,
3008,res/model/collision_wall/collision_wall_tall_collision.x,58,3,0,0,0,0,2,Collision,n,
3009,res/model/collision_wall/collision_wall_tall_collision.x,-58,3,16,0,0,0,2,Collision,n,
3010,res/model/collision_wall/collision_wall_tall_collision.x,58,3,16,0,0,0,2,Collision,n,
3011,res/model/collision_wall/collision_wall_tall_collision.x,-58,3,32,0,0,0,2,Collision,n,
3012,res/model/collision_wall/collision_wall_tall_collision.x,58,3,32,0,0,0,2,Collision,n,
3013,res/model/collision_wall/collision_wall_tall_collision.x,-58,3,48,0,0,0,2,Collision,n,
3014,res/model/collision_wall/collision_wall_tall_collision.x,58,3,48,0,0,0,2,Collision,n,
3015,res/model/collision_wall/collision_wall_tall_collision.x,-48,3,-58,0,90,0,2,Collision,n,
3016,res/model/collision_wall/collision_wall_tall_collision.x,-48,3,58,0,90,0,2,Collision,n,
3017,res/model/collision_wall/collision_wall_tall_collision.x,-32,3,-58,0,90,0,2,Collision,n,
3018,res/model/collision_wall/collision_wall_tall_collision.x,-32,3,58,0,90,0,2,Collision,n,
3019,res/model/collision_wall/collision_wall_tall_collision.x,-16,3,-58,0,90,0,2,Collision,n,
3020,res/model/collision_wall/collision_wall_tall_collision.x,-16,3,58,0,90,0,2,Collision,n,
3021,res/model/collision_wall/collision_wall_tall_collision.x,0,3,-58,0,90,0,2,Collision,n,
3022,res/model/collision_wall/collision_wall_tall_collision.x,0,3,58,0,90,0,2,Collision,n,
3023,res/model/collision_wall/collision_wall_tall_collision.x,16,3,-58,0,90,0,2,Collision,n,
3024,res/model/collision_wall/collision_wall_tall_collision.x,16,3,58,0,90,0,2,Collision,n,
3025,res/model/collision_wall/collision_wall_tall_collision.x,32,3,-58,0,90,0,2,Collision,n,
3026,res/model/collision_wall/collision_wall_tall_collision.x,32,3,58,0,90,0,2,Collision,n,
3027,res/model/collision_wall/collision_wall_tall_collision.x,48,3,-58,0,90,0,2,Collision,n,
3028,res/model/collision_wall/collision_wall_tall_collision.x,48,3,58,0,90,0,2,Collision,n,
3029,res/model/collision_wall/collision_wall_tall_collision.x,-50,3,24,0,90,0,2,Collision,n,
3030,res/model/collision_wall/collision_wall_tall_collision.x,-34,3,24,0,90,0,2,Collision,n,
3031,res/model/collision_wall/collision_wall_tall_collision.x,-12,3,24,0,90,0,2,Collision,n,
3032,res/model/collision_wall/collision_wall_tall_collision.x,5,3,24,0,90,0,2,Collision,n,
3033,res/model/collision_wall/collision_wall_tall_collision.x,22,3,24,0,90,0,2,Collision,n,
3034,res/model/collision_wall/collision_wall_tall_collision.x,39,3,24,0,90,0,2,Collision,n,
3035,res/model/collision_wall/collision_wall_tall_collision.x,52,3,24,0,90,0,2,Collision,n,
4001,res/model/plateLava.x,-56,0.02,-44,0,0,0,1,NonCollision,n,
4002,res/model/plateLava.x,-48,0.02,-44,0,0,0,1,NonCollision,n,
4003,res/model/plateLava.x,-40,0.02,-44,0,0,0,1,NonCollision,n,
4004,res/model/plateLava.x,-32,0.02,-44,0,0,0,1,NonCollision,n,
4005,res/model/plateLava.x,-24,0.02,-44,0,0,0,1,NonCollision,n,
4006,res/model/plateLava.x,-16,0.02,-44,0,0,0,1,NonCollision,n,
4007,res/model/plateLava.x,-8,0.02,-44,0,0,0,1,NonCollision,n,
4008,res/model/plateLava.x,0,0.02,-44,0,0,0,1,NonCollision,n,
4009,res/model/plateLava.x,8,0.02,-44,0,0,0,1,NonCollision,n,
4010,res/model/plateLava.x,16,0.02,-44,0,0,0,1,NonCollision,n,
4011,res/model/plateLava.x,24,0.02,-44,0,0,0,1,NonCollision,n,
4012,res/model/plateLava.x,32,0.02,-44,0,0,0,1,NonCollision,n,
4013,res/model/plateLava.x,40,0.02,-44,0,0,0,1,NonCollision,n,
4014,res/model/plateLava.x,48,0.02,-44,0,0,0,1,NonCollision,n,
4015,res/model/plateLava.x,56,0.02,-44,0,0,0,1,NonCollision,n,
4016,res/model/plateLava.x,-56,0.02,-25,0,0,0,1,NonCollision,n,
4017,res/model/plateLava.x,-48,0.02,-25,0,0,0,1,NonCollision,n,
4018,res/model/plateLava.x,-40,0.02,-25,0,0,0,1,NonCollision,n,
4019,res/model/plateLava.x,-32,0.02,-25,0,0,0,1,NonCollision,n,
4020,res/model/plateLava.x,-24,0.02,-25,0,0,0,1,NonCollision,n,
4021,res/model/plateLava.x,-16,0.02,-25,0,0,0,1,NonCollision,n,
4022,res/model/plateLava.x,-8,0.02,-25,0,0,0,1,NonCollision,n,
4023,res/model/plateLava.x,0,0.02,-25,0,0,0,1,NonCollision,n,
4024,res/model/plateLava.x,8,0.02,-25,0,0,0,1,NonCollision,n,
4025,res/model/plateLava.x,16,0.02,-25,0,0,0,1,NonCollision,n,
4026,res/model/plateLava.x,24,0.02,-25,0,0,0,1,NonCollision,n,
4027,res/model/plateLava.x,32,0.02,-25,0,0,0,1,NonCollision,n,
4028,res/model/plateLava.x,40,0.02,-25,0,0,0,1,NonCollision,n,
4029,res/model/plateLava.x,48,0.02,-25,0,0,0,1,NonCollision,n,
4030,res/model/plateLava.x,56,0.02,-25,0,0,0,1,NonCollision,n,
4031,res/model/plateLava.x,-56,0.02,2,0,0,0,1,NonCollision,n,
4032,res/model/plateLava.x,-48,0.02,2,0,0,0,1,NonCollision,n,
4033,res/model/plateLava.x,-40,0.02,2,0,0,0,1,NonCollision,n,
4034,res/model/plateLava.x,-32,0.02,2,0,0,0,1,NonCollision,n,
4035,res/model/plateLava.x,-24,0.02,2,0,0,0,1,NonCollision,n,
