ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse.x,0,0,0,0,0,0,1,Collision,n
2,res/model/plateField.x,0,0.01,0,0,0,0,1,Collision,n
1003,res/model/collision_wall.x,-12.5,1.5,8,0,1.5708,0,1,Collision,n
1004,res/model/collision_wall.x,12.5,1.51,6,0,0,0,1,Collision,n
1005,res/model/collision_wall.x,-6,1.52,1.5,0,1.5708,0,1,Collision,n
1006,res/model/collision_wall.x,6,1.53,-1.5,0,1.5708,0,1,Collision,n
1007,res/model/collision_wall.x,-10.5,1.54,-5,0,0,0,1,Collision,n
1008,res/model/collision_wall.x,10.5,1.55,-7,0,1.5708,0,1,Collision,n
1009,res/model/collision_wall.x,-2.5,1.56,10,0,1.5708,0,1,Collision,n
1010,res/model/collision_wall.x,3.5,1.57,-10,0,0,0,1,Collision,n
1013,res/model/collision_moving_platform.x,-1.5,0.82,0,0,0,0,1,Collision,y
1014,res/model/collision_moving_platform.x,1.5,0.83,0,0,0,0,1,Collision,y
1019,res/model/cube_white.x,-13.5,1,10,0,0,0,1,Collision,n
1020,res/model/cube_white.x,-5,1.01,8.5,0,0,0,1,Collision,n
1021,res/model/cube_white.x,-0.5,1.02,5,0,0,0,1,Collision,n
1022,res/model/cube_white.x,3.5,1.03,-5,0,0,0,1,Collision,n
1023,res/model/cube_white.x,7,1.04,-8.5,0,0,0,1,Collision,n
1024,res/model/cube_white.x,13.5,1.05,-10,0,0,0,1,Collision,n
