ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse30x60.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_1_2/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
12,res/model/collision_wall/collision_wall_collision.x,-12,1.5,17,0,90,0,1,Collision,y,
3101,res/model/collision_wall/collision_wall_collision.x,9,1.5,-26,0,90,0,1,Collision,n,
3103,res/model/collision_wall/collision_wall_collision.x,11,1.5,-20,0,90,0,1,Collision,n,
3111,res/model/cubeWoodSmall/cube_wood_small_collision.x,-4,0,-26,0,0,0,1,Collision,n,
3112,res/model/cubeWoodSmall/cube_wood_small_collision.x,-4,0.95,-26,0,0,0,1,Collision,n,
3113,res/model/cubeWoodSmall/cube_wood_small_collision.x,4,0,-26,0,0,0,1,Collision,n,
3114,res/model/cubeWoodSmall/cube_wood_small_collision.x,4,0.95,-26,0,0,0,1,Collision,n,
3115,res/model/cubeWoodSmall/cube_wood_small_collision.x,-4,0,-20,0,0,0,1,Collision,n,
3116,res/model/cubeWoodSmall/cube_wood_small_collision.x,-4,0.95,-20,0,0,0,1,Collision,n,
3117,res/model/cubeWoodSmall/cube_wood_small_collision.x,4,0,-20,0,0,0,1,Collision,n,
3118,res/model/cubeWoodSmall/cube_wood_small_collision.x,4,0.95,-20,0,0,0,1,Collision,n,
3119,res/model/cubeWoodSmall/cube_wood_small_collision.x,11,0,-12,0,0,0,1,Collision,n,
3120,res/model/cubeWoodSmall/cube_wood_small_collision.x,6,0,-6,0,0,0,1,Collision,n,
3121,res/model/cubeWoodSmall/cube_wood_small_collision.x,-6,0,18,0,0,0,1,Collision,n,
3122,res/model/cubeWoodSmall/cube_wood_small_collision.x,-6,0,22,0,0,0,1,Collision,n,
3123,res/model/cubeWoodSmall/cube_wood_small_collision.x,2,0,4,0,0,0,1,Collision,n,
3124,res/model/cubeWoodSmall/cube_wood_small_collision.x,-2,0,4,0,0,0,1,Collision,n,
3125,res/model/cubeWoodSmall/cube_wood_small_collision.x,12,0,0,0,0,0,1,Collision,n,
3126,res/model/cubeWoodSmall/cube_wood_small_collision.x,-8,0,20,0,0,0,1,Collision,n,
3127,res/model/cubeWoodSmall/cube_wood_small_collision.x,8,0,-20,0,0,0,1,Collision,n,
3128,res/model/cubeWoodSmall/cube_wood_small_collision.x,14,0,-8,0,0,0,1,Collision,n,
3131,res/model/base/base_rock1_collision.x,-11,0,5,0,30,0,0.7,Collision,n,
3132,res/model/base/base_rock2_collision.x,11,0,22,0,120,0,0.7,Collision,n,
3133,res/model/base/base_rock1_collision.x,-12,0,-20,0,200,0,0.8,Collision,n,
3134,res/model/base/base_rock2_collision.x,13,0,-28,0,310,0,0.8,Collision,n,
3511,res/model/collision_moving_platform.x,3,0.4,9,0,0,0,2,Collision,y,
3620,res/model/static_platform/static_platform_1x1_collision.x,11,3.2,-24,0,0,0,1,Collision,n,
3621,res/model/static_platform/static_platform_2x2_collision.x,-12,2,-1,0,0,0,1,Collision,n,
3801,res/model/tree2Physics/tree_cylinder_collision.x,-14,0,14,0,0,0,1,Collision,n,
9001,res/model/attack_trigger/lever_box3_floor.x,10,0.6,-14,0,0,0,1,Collision,n,
9002,res/model/attack_trigger/lever_box3.x,10,0.7,-14,0,0,0,1,Collision,n,
9003,res/model/attack_trigger/lever_box3_door.x,10,0.7,-14,0,0,0,0.98,Collision,y,
