ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage15/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
4301,res/model/collision_wall/collision_wall_collision.x,-34,1.5,-42,0,0,0,1,Collision,n,
4302,res/model/collision_wall/collision_wall_collision.x,-34,1.5,-26,0,0,0,1,Collision,n,
4303,res/model/collision_wall/collision_wall_collision.x,34,1.5,-42,0,0,0,1,Collision,n,
4304,res/model/collision_wall/collision_wall_collision.x,34,1.5,-26,0,0,0,1,Collision,n,
4305,res/model/collision_wall/collision_wall_collision.x,-34,1.5,26,0,0,0,1,Collision,n,
4306,res/model/collision_wall/collision_wall_collision.x,-34,1.5,42,0,0,0,1,Collision,n,
4307,res/model/collision_wall/collision_wall_collision.x,34,1.5,26,0,0,0,1,Collision,n,
4308,res/model/collision_wall/collision_wall_collision.x,34,1.5,42,0,0,0,1,Collision,n,
4309,res/model/cubeWoodSmall/cube_wood_small_collision.x,-40,0,-34,0,0,0,1,Collision,n,
4310,res/model/cubeWoodSmall/cube_wood_small_collision.x,-40,0.9,-34,0,0,0,1,Collision,n,
4311,res/model/cubeWoodSmall/cube_wood_small_collision.x,40,0,-34,0,0,0,1,Collision,n,
4312,res/model/cubeWoodSmall/cube_wood_small_collision.x,40,0.9,-34,0,0,0,1,Collision,n,
4313,res/model/cubeWoodSmall/cube_wood_small_collision.x,-40,0,34,0,0,0,1,Collision,n,
4314,res/model/cubeWoodSmall/cube_wood_small_collision.x,-40,0.9,34,0,0,0,1,Collision,n,
4315,res/model/cubeWoodSmall/cube_wood_small_collision.x,40,0,34,0,0,0,1,Collision,n,
4316,res/model/cubeWoodSmall/cube_wood_small_collision.x,40,0.9,34,0,0,0,1,Collision,n,
8090,res/model/collision_wall/collision_wall_tall_collision.x,-42,1.5,-72,0,0,0,1,Collision,n
8091,res/model/collision_wall/collision_wall_tall_collision.x,0,1.5,-72,0,90,0,1,Collision,n
8092,res/model/collision_wall/collision_wall_tall_collision.x,42,1.5,72,0,0,0,1,Collision,n
