ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
2,../plateField4.x,0,0,0,0,0,0,1,normal
1503,../collision_wall.x,-11.5,1.5,14,0,0,0,1,normal
1504,../collision_wall.x,11.5,1.51,10,0,0,0,1,normal
1505,../collision_wall.x,-5,1.52,5.0,0,1.5708,0,1,normal
1506,../collision_wall.x,5,1.53,-5.0,0,1.5708,0,1,normal
1507,../collision_wall.x,-9.5,1.54,-8,0,0,0,1,normal
1508,../collision_wall.x,9.5,1.55,-12,0,0,0,1,normal
1509,../collision_wall.x,-3.5,1.56,18,0,1.5708,0,1,normal
1510,../collision_wall.x,4.5,1.57,-18,0,0,0,1,normal
1513,../collision_moving_platform.x,-2.5,0.82,-2,0,0,0,1,normal
1514,../collision_moving_platform.x,2.5,0.83,2,0,0,0,1,normal
1519,../cube_wood.x,-12.5,1,18,0,0,0,1,normal
1520,../cube_wood.x,-4,1.01,15.0,0,0,0,1,normal
1521,../cube_wood.x,-1.5,1.02,12,0,0,0,1,normal
1522,../cube_wood.x,4.5,1.03,-12,0,0,0,1,normal
1523,../cube_wood.x,6,1.04,-15.0,0,0,0,1,normal
1524,../cube_wood.x,12.5,1.05,-18,0,0,0,1,normal
1526,..\SkySphere\SkySphere.blend.x, 0,0.01,0, 0, 0, 0, 1, normal
