sway,wave
AutoHide,n
1.8,0,37.68,14.2,1.1
41.55,0,-14.37,65.0,0.8
50.36,0,-5.51,306.7,1.05
-19.16,0,9.45,92.2,0.77
37.43,0,2.12,139.5,0.72
-10.43,0,36.11,290.1,0.91
-18.41,0,31.99,352.9,0.74
21.31,0,11.38,357.9,0.71
37.41,0,12.24,325.8,0.7
44.96,0,-2.31,24.4,1.32
-2.02,0,45.67,129.9,1.05
-22.94,0,-43.49,15.4,0.96
-44.27,0,-32.7,50.7,1.32
53.39,0,11.45,69.6,0.73
41.38,0,31.67,112.4,1.04
-25.87,0,16.09,13.8,1.03
-30.61,0,22.4,11.6,0.97
-40.93,0,-5.07,37.4,0.99
-50.12,0,42.32,147.2,0.73
-38.88,0,26.9,69.7,1.29
35.99,0,30.13,253.8,0.89
-40.97,0,39.77,88.0,0.89
18.2,0,-13.12,39.9,0.76
-41.03,0,38.18,185.0,0.8
-33.65,0,-46.56,343.1,1.28
-27.15,0,36.61,68.6,1.01
30.72,0,-31.29,73.3,0.78
46.05,0,-2.17,258.0,1.05
-19.79,0,-32.08,125.9,0.81
24.37,0,-2.4,107.7,1.03
1.57,0,-37.04,128.4,1.32
-6.4,0,-45.15,345.5,1.23
-42.15,0,15.13,299.0,0.9
30.36,0,19.73,50.5,1.0
17.66,0,9.32,178.8,1.09
-37.36,0,37.88,311.7,0.93
-26.04,0,8.49,114.2,1.06
-33.16,0,13.26,231.0,1.03
-34.66,0,35.06,290.9,1.11
19.25,0,-40.65,72.3,0.95
-25.87,0,10.83,170.3,1.02
-30.06,0,-2.81,70.5,0.71
29.36,0,26.3,239.4,0.87
35.48,0,24.24,343.2,1.0
-26.94,0,-48.41,41.7,0.97
-36.71,0,38.52,141.9,0.96
16.95,0,29.79,118.1,1.03
-35.89,0,42.05,141.8,0.98
-44.73,0,43.94,60.2,1.25
35.75,0,-41.63,213.9,0.74
-22.8,0,14.59,350.9,1.09
-1.85,0,-46.55,284.1,1.14
27.96,0,35.85,111.6,0.77
15.15,0,39.06,144.3,1.09
-32.33,0,37.45,169.2,1.28
22.89,0,31.77,283.3,1.06
-22.7,0,6.19,28.7,0.73
-25.98,0,27.23,238.4,1.04
-49.72,0,-40.18,74.0,0.76
-35.56,0,-17.6,166.0,1.28
28.94,0,-16.03,113.0,1.23
35.71,0,37.14,331.3,1.2
-20.58,0,28.97,233.5,0.84
-23.86,0,-0.77,124.1,0.78
36.41,0,-20.47,279.6,0.96
37.3,0,13.44,232.4,1.18
34.0,0,23.17,88.3,1.14
-17.88,0,-5.52,95.9,1.31
-47.37,0,40.07,338.0,0.98
30.26,0,-8.24,34.6,1.32
32.28,0,-39.18,350.6,1.19
-38.91,0,0.17,97.0,1.3
-39.04,0,-13.26,252.2,0.8
2.02,0,41.83,12.1,1.06
34.33,0,-18.03,248.0,0.89
-24.08,0,-28.17,9.8,0.85
28.28,0,-1.79,121.5,0.79
33.25,0,19.21,305.8,1.21
20.44,0,-30.78,2.0,1.16
31.06,0,-6.58,65.8,0.79
-25.9,0,25.93,106.7,0.8
-29.06,0,-9.57,321.7,1.27
-5.45,0,36.0,156.7,0.99
31.54,0,-42.11,256.8,0.95
35.61,0,-18.12,59.0,1.2
34.74,0,-14.69,46.5,0.95
-38.68,0,4.14,313.7,0.97
-40.83,0,-5.13,46.9,0.86
20.22,0,-57.11,297.2,0.92
-37.22,0,22.38,274.6,1.1
29.92,0,-1.92,47.0,0.95
-40.91,0,-25.14,359.1,1.15
4.92,0,38.41,209.1,1.27
-32.2,0,-20.1,147.4,0.82
-34.95,0,43.57,303.1,1.27
-28.63,0,-25.46,198.3,0.83
-26.18,0,-33.41,280.6,0.87
17.87,0,27.29,275.1,0.76
-21.6,0,-19.81,128.1,0.91
42.38,0,22.19,58.3,1.24
-28.26,0,23.33,10.2,0.94
34.68,0,9.7,143.2,1.16
4.71,0,32.47,263.5,1.14
37.93,0,-40.25,146.4,1.08
36.38,0,26.69,105.9,1.33
12.88,0,47.55,301.7,0.9
39.07,0,42.77,132.0,0.78
28.95,0,2.88,240.5,1.27
-23.45,0,-5.26,189.9,1.18
-46.64,0,-25.04,125.3,1.07
24.63,0,25.63,238.8,1.35
19.12,0,6.98,344.8,0.93
-3.07,0,-42.9,157.0,1.22
18.87,0,26.28,130.7,0.81
-36.38,0,8.7,339.7,0.87
21.89,0,-12.9,248.0,1.22
43.8,0,1.57,158.6,1.05
26.5,0,46.71,85.6,0.98
49.81,0,-1.36,291.2,0.83
-34.63,0,-14.99,220.6,1.18
3.28,0,52.24,103.8,0.79
24.37,0,-3.27,80.7,0.79
-38.85,0,-15.73,350.8,0.95
-34.36,0,-20.66,293.5,1.03
40.63,0,39.61,294.7,0.8
28.21,0,-35.27,38.6,0.76
34.72,0,-28.5,3.7,1.01
-51.33,0,51.0,245.6,1.05
-10.96,0,46.03,336.2,0.75
-36.36,0,45.09,110.6,1.24
-43.39,0,-39.7,58.7,0.77
27.5,0,31.0,11.9,1.35
49.5,0,40.83,305.1,1.12
-3.52,0,38.0,42.2,1.14
43.61,0,4.96,43.1,1.1
35.15,0,19.33,340.8,1.13
-30.54,0,13.61,333.4,0.96
23.35,0,-21.1,65.0,0.95
41.07,0,-29.16,129.2,1.02
33.84,0,-23.26,100.8,0.93
-40.01,0,3.71,73.0,0.85
28.38,0,-24.53,308.7,0.72
13.44,0,-33.82,209.7,0.84
-16.97,0,20.09,301.7,1.09
-24.98,0,20.05,274.2,0.81
44.28,0,41.6,230.3,1.27
-16.77,0,27.77,267.0,0.9
