ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_3_6/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
3501,res/model/cubeWoodSmall/cube_wood_small_collision.x,44.0,0,-16.0,0,0,0,1,Collision,n,
3502,res/model/cubeWoodSmall/cube_wood_small_collision.x,28.0,0,26.0,0,0,0,1,Collision,n,
3503,res/model/cubeWoodSmall/cube_wood_small_collision.x,-25.2,0,24.9,0,0,0,1,Collision,n,
3504,res/model/cubeWoodSmall/cube_wood_small_collision.x,-9.0,0,8.0,0,0,0,1,Collision,n,
3511,res/model/collision_moving_platform.x,41.9,0.4,-16.6,0,0,0,1,Collision,y,
3513,res/model/collision_moving_platform.x,-4.8,0.4,14.3,0,0,0,1,Collision,y,
3601,res/model/static_platform/static_platform_2x2_collision.x,-4.8,3.2,9.5,0,0,0,1,Collision,n,
3701,res/model/plateLava.x,36.1,0.02,18.5,0,0,0,0.5,NonCollision,n,
3801,res/model/tree2Physics/tree_cylinder_collision.x,42.7,0,-13.5,0,0,0,1,Collision,n,
11001,res/model/attack_block/attack_wall.x,16.5,0.6,36.3,0,0,0,1,Collision,y,
