ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x120.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_2_5/stage_ground.x,0,0.01,0,0,0,0,1,Collision,n,
2501,res/model/collision_wall/collision_wall_collision.x,-18,1.5,-12,0,0,0,1,Collision,n,
2502,res/model/collision_wall/collision_wall_collision.x,-18,1.5,-4,0,0,0,1,Collision,n,
2503,res/model/collision_wall/collision_wall_collision.x,-18,1.5,4,0,0,0,1,Collision,n,
2504,res/model/collision_wall/collision_wall_collision.x,-18,1.5,12,0,0,0,1,Collision,n,
2505,res/model/collision_wall/collision_wall_tall_collision.x,-42,3,-8,0,0,0,2,Collision,n,
2506,res/model/collision_wall/collision_wall_tall_collision.x,-42,3,8,0,0,0,2,Collision,n,
2507,res/model/collision_wall/collision_wall_tall_collision.x,-34,3,-16,0,90,0,2,Collision,n,
2508,res/model/collision_wall/collision_wall_tall_collision.x,-20,3,-16,0,90,0,2,Collision,n,
2509,res/model/collision_wall/collision_wall_tall_collision.x,-34,3,16,0,90,0,2,Collision,n,
2510,res/model/collision_wall/collision_wall_tall_collision.x,-20,3,16,0,90,0,2,Collision,n,
2511,res/model/collision_wall/collision_wall_tall_collision.x,26,3,-3.2,0,90,0,2,Collision,n,
2512,res/model/collision_wall/collision_wall_tall_collision.x,42,3,-3.2,0,90,0,2,Collision,n,
2513,res/model/collision_wall/collision_wall_tall_collision.x,26,3,19.2,0,90,0,2,Collision,n,
2514,res/model/collision_wall/collision_wall_tall_collision.x,42,3,19.2,0,90,0,2,Collision,n,
2515,res/model/collision_wall/collision_wall_tall_collision.x,42,4.5,8,0,0,0,3,Collision,n,
2516,res/model/collision_wall/collision_wall_tall_collision.x,-19.2,3,26,0,0,0,2,Collision,n,
2517,res/model/collision_wall/collision_wall_tall_collision.x,-19.2,3,42,0,0,0,2,Collision,n,
2518,res/model/collision_wall/collision_wall_tall_collision.x,19.2,3,26,0,0,0,2,Collision,n,
2519,res/model/collision_wall/collision_wall_tall_collision.x,19.2,3,42,0,0,0,2,Collision,n,
2520,res/model/collision_wall/collision_wall_tall_collision.x,-10,3,52,0,90,0,2,Collision,n,
2521,res/model/collision_wall/collision_wall_tall_collision.x,6,3,52,0,90,0,2,Collision,n,
2522,res/model/collision_wall/collision_wall_tall_collision.x,14,3,52,0,90,0,2,Collision,n,
2551,res/model/cubeWoodSmall/cube_wood_small_collision.x,-15,0,-0.5,0,0,0,1,Collision,n,
2552,res/model/cubeWoodSmall/cube_wood_small_collision.x,-16,0,-0.5,0,0,0,1,Collision,n,
2553,res/model/cubeWoodSmall/cube_wood_small_collision.x,-16,0.95,-0.5,0,0,0,1,Collision,n,
2554,res/model/cubeWoodSmall/cube_wood_small_collision.x,-17,0,-0.5,0,0,0,1,Collision,n,
2555,res/model/cubeWoodSmall/cube_wood_small_collision.x,-17,0.95,-0.5,0,0,0,1,Collision,n,
2556,res/model/cubeWoodSmall/cube_wood_small_collision.x,-17,1.9,-0.5,0,0,0,1,Collision,n,
2557,res/model/cubeWoodSmall/cube_wood_small_collision.x,-19,0,-0.5,0,0,0,1,Collision,n,
2558,res/model/cubeWoodSmall/cube_wood_small_collision.x,-19,0.95,-0.5,0,0,0,1,Collision,n,
2559,res/model/cubeWoodSmall/cube_wood_small_collision.x,-19,1.9,-0.5,0,0,0,1,Collision,n,
2560,res/model/cubeWoodSmall/cube_wood_small_collision.x,-20,0,-0.5,0,0,0,1,Collision,n,
2561,res/model/cubeWoodSmall/cube_wood_small_collision.x,-20,0.95,-0.5,0,0,0,1,Collision,n,
2562,res/model/cubeWoodSmall/cube_wood_small_collision.x,-21,0,-0.5,0,0,0,1,Collision,n,
2563,res/model/cubeWoodSmall/cube_wood_small_collision.x,-15,0,0.5,0,0,0,1,Collision,n,
2564,res/model/cubeWoodSmall/cube_wood_small_collision.x,-16,0,0.5,0,0,0,1,Collision,n,
2565,res/model/cubeWoodSmall/cube_wood_small_collision.x,-16,0.95,0.5,0,0,0,1,Collision,n,
2566,res/model/cubeWoodSmall/cube_wood_small_collision.x,-17,0,0.5,0,0,0,1,Collision,n,
2567,res/model/cubeWoodSmall/cube_wood_small_collision.x,-17,0.95,0.5,0,0,0,1,Collision,n,
2568,res/model/cubeWoodSmall/cube_wood_small_collision.x,-17,1.9,0.5,0,0,0,1,Collision,n,
2569,res/model/cubeWoodSmall/cube_wood_small_collision.x,-19,0,0.5,0,0,0,1,Collision,n,
2570,res/model/cubeWoodSmall/cube_wood_small_collision.x,-19,0.95,0.5,0,0,0,1,Collision,n,
2571,res/model/cubeWoodSmall/cube_wood_small_collision.x,-19,1.9,0.5,0,0,0,1,Collision,n,
2572,res/model/cubeWoodSmall/cube_wood_small_collision.x,-20,0,0.5,0,0,0,1,Collision,n,
2573,res/model/cubeWoodSmall/cube_wood_small_collision.x,-20,0.95,0.5,0,0,0,1,Collision,n,
2574,res/model/cubeWoodSmall/cube_wood_small_collision.x,-21,0,0.5,0,0,0,1,Collision,n,
2581,res/model/collision_moving_platform.x,17.4,0.4,8,0,0,0,1,Collision,y,
