ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse120x240.x,0,0,0,0,0,0,1,Collision,n,
2,res/model/stage_4_2/stage_ground.x,0,0,0,0,0,0,1,Collision,n,
3001,res/model/static_platform/static_platform_2x2_collision.x,-40.0,0.4,-114.0,0,0,0,1,Collision,n,
3002,res/model/static_platform/static_platform_2x2_collision.x,-45.514870180108346,0.4,-111.63648420852499,0,0,0,1,Collision,n,
3003,res/model/static_platform/static_platform_2x2_collision.x,-51.02974036021669,0.4,-109.27296841704998,0,0,0,1,Collision,n,
3004,res/model/static_platform/static_platform_2x2_collision.x,-51.959222828020735,0.4,-106.12928759235234,0,0,0,1,Collision,n,
3005,res/model/static_platform/static_platform_2x2_collision.x,-47.53629798681629,0.4,-102.07493982124826,0,0,0,1,Collision,n,
3006,res/model/static_platform/static_platform_2x2_collision.x,-43.11337314561184,0.4,-98.02059205014419,0,0,0,1,Collision,n,
3007,res/model/static_platform/static_platform_2x2_collision.x,-38.69044830440739,0.4,-93.96624427904011,0,0,0,1,Collision,n,
3008,res/model/static_platform/static_platform_2x2_collision.x,-13.091684982466752,0.4,-92.7633260070133,0,0,0,1,Collision,n,
3009,res/model/static_platform/static_platform_2x2_collision.x,-18.662545127778312,0.4,-90.53498194888867,0,0,0,1,Collision,n,
3010,res/model/static_platform/static_platform_2x2_collision.x,-34.267523463202934,0.4,-89.91189650793604,0,0,0,1,Collision,n,
3011,res/model/static_platform/static_platform_2x2_collision.x,-24.23340527308987,0.4,-88.30663789076405,0,0,0,1,Collision,n,
3012,res/model/static_platform/static_platform_2x2_collision.x,-29.804265418401425,0.4,-86.07829383263943,0,0,0,1,Collision,n,
3013,res/model/static_platform/static_platform_2x2_collision.x,-12.74174323043888,0.4,-85.77477030868336,0,0,0,1,Collision,n,
3014,res/model/static_platform/static_platform_2x2_collision.x,-19.0,0.4,-81.0,0,0,0,1,Collision,n,
3015,res/model/static_platform/static_platform_2x2_collision.x,-14.639109826539908,0.4,-80.08267052038028,0,0,0,1,Collision,n,
3016,res/model/static_platform/static_platform_2x2_collision.x,-26.0,0.4,-78.0,0,0,0,1,Collision,n,
3017,res/model/static_platform/static_platform_2x2_collision.x,-16.536476422640938,0.4,-74.3905707320772,0,0,0,1,Collision,n,
3018,res/model/static_platform/static_platform_2x2_collision.x,-33.0,0.4,-70.0,0,0,0,1,Collision,n,
3019,res/model/static_platform/static_platform_2x2_collision.x,-18.433843018741964,0.4,-68.69847094377411,0,0,0,1,Collision,n,
3020,res/model/static_platform/static_platform_2x2_collision.x,-20.852285531337184,0.4,-63.39122462047344,0,0,0,1,Collision,n,
3021,res/model/static_platform/static_platform_2x2_collision.x,-30.0,0.4,-62.0,0,0,0,1,Collision,n,
3022,res/model/static_platform/static_platform_2x2_collision.x,-25.734686358577594,0.4,-59.90379545815886,0,0,0,1,Collision,n,
3023,res/model/static_platform/static_platform_2x2_collision.x,-30.617087185818004,0.4,-56.416366295844284,0,0,0,1,Collision,n,
3024,res/model/static_platform/static_platform_2x2_collision.x,-27.0,0.4,-53.0,0,0,0,1,Collision,n,
3025,res/model/static_platform/static_platform_2x2_collision.x,-32.5843784962853,0.4,-52.82031541357108,0,0,0,1,Collision,n,
3026,res/model/static_platform/static_platform_2x2_collision.x,-27.975050818701042,0.4,-48.9792090155842,0,0,0,1,Collision,n,
3027,res/model/static_platform/static_platform_2x2_collision.x,-23.36572314111679,0.4,-45.138102617597326,0,0,0,1,Collision,n,
3028,res/model/static_platform/static_platform_2x2_collision.x,-18.079760758335006,0.4,-42.431904303334,0,0,0,1,Collision,n,
3029,res/model/static_platform/static_platform_2x2_collision.x,-12.508900613023448,0.4,-40.20356024520938,0,0,0,1,Collision,n,
3030,res/model/static_platform/static_platform_2x2_collision.x,-6.938040467711893,0.4,-37.975216187084754,0,0,0,1,Collision,n,
