AutoHide,n
-56,1.5,-80,90,1
-48,1.5,-80,90,1
-40,1.5,-80,90,1
-32,1.5,-80,90,1
-24,1.5,-80,90,1
-16,1.5,-80,90,1
-8,1.5,-80,90,1
0,1.5,-80,90,1
8,1.5,-80,90,1
16,1.5,-80,90,1
24,1.5,-80,90,1
32,1.5,-80,90,1
40,1.5,-80,90,1
48,1.5,-80,90,1
56,1.5,-80,90,1
-56,1.5,-40,90,1
-48,1.5,-40,90,1
-40,1.5,-40,90,1
-32,1.5,-40,90,1
-24,1.5,-40,90,1
-16,1.5,-40,90,1
-8,1.5,-40,90,1
0,1.5,-40,90,1
8,1.5,-40,90,1
16,1.5,-40,90,1
24,1.5,-40,90,1
32,1.5,-40,90,1
40,1.5,-40,90,1
48,1.5,-40,90,1
56,1.5,-40,90,1
-56,1.5,0,90,1
-48,1.5,0,90,1
-40,1.5,0,90,1
-32,1.5,0,90,1
-24,1.5,0,90,1
-16,1.5,0,90,1
-8,1.5,0,90,1
0,1.5,0,90,1
8,1.5,0,90,1
16,1.5,0,90,1
24,1.5,0,90,1
32,1.5,0,90,1
40,1.5,0,90,1
48,1.5,0,90,1
56,1.5,0,90,1
-56,1.5,40,90,1
-48,1.5,40,90,1
-40,1.5,40,90,1
-32,1.5,40,90,1
-24,1.5,40,90,1
-16,1.5,40,90,1
-8,1.5,40,90,1
0,1.5,40,90,1
8,1.5,40,90,1
16,1.5,40,90,1
24,1.5,40,90,1
32,1.5,40,90,1
40,1.5,40,90,1
48,1.5,40,90,1
56,1.5,40,90,1
-56,1.5,80,90,1
-48,1.5,80,90,1
-40,1.5,80,90,1
-32,1.5,80,90,1
-24,1.5,80,90,1
-16,1.5,80,90,1
-8,1.5,80,90,1
0,1.5,80,90,1
8,1.5,80,90,1
16,1.5,80,90,1
24,1.5,80,90,1
32,1.5,80,90,1
40,1.5,80,90,1
48,1.5,80,90,1
56,1.5,80,90,1
