ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,Type,Move,Instancing
1,res/model/cubeNormalInverse30x60.x,0,0,0,0,0,0,1,Collision,n
2,res/model/plateField64x128.x,0,0.01,0,0,0,0,1,Collision,n
103,res/model/collision_wall/collision_wall_collision.x,-7,1.5,-13,0,0,0,1,Collision,n
104,res/model/collision_wall/collision_wall_collision.x,7,1.5,12,0,0,0,1,Collision,n
105,res/model/collision_wall/collision_wall_collision.x,0,1.5,0,0,90,0,1,Collision,n
119,res/model/cubeWood/cube_wood_collision.x,-10,0,-10,0,0,0,1,Collision,n
120,res/model/cubeWood/cube_wood_collision.x,-8,0,-10,0,0,0,1,Collision,n
121,res/model/cubeWood/cube_wood_collision.x,-2,0,8,0,0,0,1,Collision,n
122,res/model/cubeWood/cube_wood_collision.x,0,0,8,0,0,0,1,Collision,n
123,res/model/cubeWood/cube_wood_collision.x,7,0,-2,0,0,0,1,Collision,n
124,res/model/cubeWood/cube_wood_collision.x,9,0,-2,0,0,0,1,Collision,n
125,res/model/cubeWood/cube_wood_collision.x,-9,0,20,0,0,0,1,Collision,n
126,res/model/cubeWood/cube_wood_collision.x,-9,1.8,20,0,0,0,1,Collision,n
