ID,FileName,PosX,PosY,PosZ,RotX,RotY,RotZ,Scale,loadType
1,../ground/stage_visual_ground_world2.x,0,0,0,0,0,0,1,meshmix2
2,stage_ground.x,0,0,0,0,0,0,1,meshmix2
2201,../plateLava.x,-20,0.02,-24,0,0,0,1,meshmix2
2202,../plateLava.x,-12,0.02,-24,0,0,0,1,meshmix2
2203,../plateLava.x,12,0.02,-24,0,0,0,1,meshmix2
2204,../plateLava.x,20,0.02,-24,0,0,0,1,meshmix2
2205,../plateLava.x,-20,0.02,-16,0,0,0,1,meshmix2
2206,../plateLava.x,12,0.02,-16,0,0,0,1,meshmix2
2207,../plateLava.x,20,0.02,-16,0,0,0,1,meshmix2
2208,../plateLava.x,-20,0.02,-8,0,0,0,1,meshmix2
2209,../plateLava.x,-4,0.02,-8,0,0,0,1,meshmix2
2210,../plateLava.x,4,0.02,-8,0,0,0,1,meshmix2
2211,../plateLava.x,12,0.02,-8,0,0,0,1,meshmix2
2212,../plateLava.x,20,0.02,-8,0,0,0,1,meshmix2
2213,../plateLava.x,-20,0.02,0,0,0,0,1,meshmix2
2214,../plateLava.x,4,0.02,0,0,0,0,1,meshmix2
2215,../plateLava.x,12,0.02,0,0,0,0,1,meshmix2
2216,../plateLava.x,20,0.02,0,0,0,0,1,meshmix2
2217,../plateLava.x,-20,0.02,8,0,0,0,1,meshmix2
2218,../plateLava.x,-12,0.02,8,0,0,0,1,meshmix2
2219,../plateLava.x,4,0.02,8,0,0,0,1,meshmix2
2220,../plateLava.x,12,0.02,8,0,0,0,1,meshmix2
2221,../plateLava.x,20,0.02,8,0,0,0,1,meshmix2
2222,../plateLava.x,-20,0.02,16,0,0,0,1,meshmix2
2223,../plateLava.x,-12,0.02,16,0,0,0,1,meshmix2
2224,../plateLava.x,20,0.02,16,0,0,0,1,meshmix2
2225,../plateLava.x,-20,0.02,24,0,0,0,1,meshmix2
2226,../plateLava.x,-12,0.02,24,0,0,0,1,meshmix2
2227,../plateLava.x,12,0.02,24,0,0,0,1,meshmix2
2228,../plateLava.x,20,0.02,24,0,0,0,1,meshmix2
2301,../collision_wall/collision_wall_tall.x,-25,3,-24,0,0,0,2,meshmix2
2302,../collision_wall/collision_wall_tall.x,-25,3,-8,0,0,0,2,meshmix2
2303,../collision_wall/collision_wall_tall.x,-25,3,8,0,0,0,2,meshmix2
2304,../collision_wall/collision_wall_tall.x,-25,3,24,0,0,0,2,meshmix2
2305,../collision_wall/collision_wall_tall.x,25,3,-24,0,0,0,2,meshmix2
2306,../collision_wall/collision_wall_tall.x,25,3,-8,0,0,0,2,meshmix2
2307,../collision_wall/collision_wall_tall.x,25,3,8,0,0,0,2,meshmix2
2308,../collision_wall/collision_wall_tall.x,25,3,24,0,0,0,2,meshmix2
2309,../collision_wall/collision_wall_tall.x,-16,3,-32,0,90,0,2,meshmix2
2310,../collision_wall/collision_wall_tall.x,0,3,-32,0,90,0,2,meshmix2
2311,../collision_wall/collision_wall_tall.x,16,3,-32,0,90,0,2,meshmix2
2312,../collision_wall/collision_wall_tall.x,-16,3,32,0,90,0,2,meshmix2
2313,../collision_wall/collision_wall_tall.x,0,3,32,0,90,0,2,meshmix2
2314,../collision_wall/collision_wall_tall.x,16,3,32,0,90,0,2,meshmix2
2401,../SkySphere_cave/SkySphere.blend.x,0,0.01,0,0,0,0,1,normal
